onset	duration	type	sample
523760	n/a      	25	268165
537150	n/a      	5	275021
537883	n/a      	15	275396
538906	n/a      	23	275920
552730	n/a      	3	282998
553236	n/a      	13	283257
556852	n/a      	26	285108
569861	n/a      	6	291769
570650	n/a      	16	292173
571680	n/a      	23	292700
583238	n/a      	999	298618
584100	n/a      	2	299059
585127	n/a      	25	299585
601438	n/a      	5	307936
602064	n/a      	15	308257
603092	n/a      	26	308783
614197	n/a      	6	314469
615002	n/a      	16	314881
620393	n/a      	23	317641
634938	n/a      	3	325088
635514	n/a      	13	325383
636541	n/a      	25	325909
648781	n/a      	999	332176
649889	n/a      	2	332743
650920	n/a      	24	333271
665213	n/a      	4	340589
665727	n/a      	14	340852
666750	n/a      	26	341376
678307	n/a      	6	347293
679465	n/a      	16	347886
680492	n/a      	26	348412
692551	n/a      	6	354586
693367	n/a      	16	355004
697057	n/a      	23	356893
710434	n/a      	3	363742
711055	n/a      	13	364060
712088	n/a      	26	364589
724828	n/a      	999	371112
725592	n/a      	2	371503
726615	n/a      	24	372027
739506	n/a      	4	378627
740230	n/a      	14	378998
743646	n/a      	23	380747
757506	n/a      	3	387843
758295	n/a      	13	388247
759326	n/a      	23	388775
774688	n/a      	3	396640
775359	n/a      	13	396984
776391	n/a      	25	397512
790031	n/a      	5	404496
790580	n/a      	15	404777
791602	n/a      	24	405300
800574	n/a      	4	409894
801438	n/a      	14	410336
802461	n/a      	25	410860
813652	n/a      	5	416590
814301	n/a      	15	416922
818342	n/a      	25	418991
829465	n/a      	5	424686
830004	n/a      	15	424962
831035	n/a      	26	425490
843943	n/a      	6	432099
844645	n/a      	16	432458
845662	n/a      	23	432979
858789	n/a      	3	439700
859484	n/a      	13	440056
863063	n/a      	25	441888
875719	n/a      	999	448368
876678	n/a      	2	448859
877707	n/a      	26	449386
890549	n/a      	999	455961
891285	n/a      	2	456338
892303	n/a      	23	456859
905494	n/a      	3	463613
906125	n/a      	13	463936
907148	n/a      	24	464460
922092	n/a      	4	472111
922906	n/a      	14	472528
927188	n/a      	23	474720
939248	n/a      	3	480895
939953	n/a      	13	481256
940986	n/a      	26	481785
954895	n/a      	6	488906
955617	n/a      	16	489276
956648	n/a      	25	489804
968238	n/a      	999	495738
969113	n/a      	2	496186
970143	n/a      	24	496713
981916	n/a      	4	502741
982688	n/a      	14	503136
985523	n/a      	23	504588
998447	n/a      	3	511205
998984	n/a      	13	511480
1000018	n/a      	26	512009
1012977	n/a      	999	518644
1013568	n/a      	2	518947
1014596	n/a      	23	519473
1027939	n/a      	3	526305
1028504	n/a      	13	526594
1029525	n/a      	25	527117
1043150	n/a      	5	534093
1043902	n/a      	15	534478
1044922	n/a      	23	535000
1058414	n/a      	3	541908
1058896	n/a      	13	542155
1062186	n/a      	25	543839
1074895	n/a      	5	550346
1076711	n/a      	15	551276
1077732	n/a      	26	551799
1090641	n/a      	6	558408
1091184	n/a      	16	558686
1092209	n/a      	23	559211
1105369	n/a      	3	565949
1105871	n/a      	13	566206
1106891	n/a      	24	566728
1121314	n/a      	4	574113
1122174	n/a      	14	574553
1123203	n/a      	25	575080
1135510	n/a      	5	581381
1136053	n/a      	15	581659
1139850	n/a      	26	583603
1153592	n/a      	6	590639
1154422	n/a      	16	591064
1155445	n/a      	23	591588
1166803	n/a      	3	597403
1167262	n/a      	13	597638
1168291	n/a      	24	598165
1180898	n/a      	4	604620
1181693	n/a      	14	605027
1182719	n/a      	25	605552
1194543	n/a      	999	611606
1195174	n/a      	2	611929
1196195	n/a      	26	612452
1208904	n/a      	6	618959
1209902	n/a      	16	619470
1213459	n/a      	24	621291
1226336	n/a      	4	627884
1226996	n/a      	14	628222
1232619	n/a      	23	631101
1243633	n/a      	3	636740
1244146	n/a      	13	637003
1245170	n/a      	25	637527
1257477	n/a      	999	643828
1258650	n/a      	2	644429
1259680	n/a      	26	644956
1271338	n/a      	999	650925
1272020	n/a      	2	651274
1273041	n/a      	23	651797
1287953	n/a      	3	659432
1288426	n/a      	13	659674
1289457	n/a      	24	660202
1300613	n/a      	4	665914
1301434	n/a      	14	666334
1302469	n/a      	25	666864
1314707	n/a      	5	673130
1315320	n/a      	15	673444
1318164	n/a      	24	674900
1329721	n/a      	4	680817
1330377	n/a      	14	681153
1334277	n/a      	26	683150
1347752	n/a      	999	690049
1348338	n/a      	2	690349
1349355	n/a      	26	690870
1363131	n/a      	6	697923
1363826	n/a      	16	698279
1364852	n/a      	24	698804
1378145	n/a      	4	705610
1378943	n/a      	14	706019
1379965	n/a      	23	706542
1394107	n/a      	3	713783
1394553	n/a      	13	714011
1399332	n/a      	25	716458
1411371	n/a      	5	722622
1412111	n/a      	15	723001
1413143	n/a      	26	723529
1427551	n/a      	6	730906
1428225	n/a      	16	731251
1429254	n/a      	23	731778
1442096	n/a      	3	738353
1442783	n/a      	13	738705
1443801	n/a      	25	739226
1456775	n/a      	5	745869
1457494	n/a      	15	746237
1458514	n/a      	26	746759
1472705	n/a      	6	754025
1473367	n/a      	16	754364
1478096	n/a      	23	756785
1491139	n/a      	3	763463
1491848	n/a      	13	763826
1492875	n/a      	23	764352
1504598	n/a      	3	770354
1505199	n/a      	13	770662
1506221	n/a      	25	771185
1518510	n/a      	999	777477
1519383	n/a      	2	777924
1520414	n/a      	24	778452
1533473	n/a      	4	785138
1534389	n/a      	14	785607
1540055	n/a      	23	788508
1551211	n/a      	3	794220
1551869	n/a      	13	794557
1552900	n/a      	24	795085
1568859	n/a      	4	803256
1569436	n/a      	14	803551
1570465	n/a      	26	804078
1582455	n/a      	6	810217
1583365	n/a      	16	810683
1587609	n/a      	25	812856
1600936	n/a      	5	819679
1601650	n/a      	15	820045
1602674	n/a      	26	820569
1616582	n/a      	999	827690
1617412	n/a      	2	828115
1618436	n/a      	23	828639
1629227	n/a      	3	834164
1629965	n/a      	13	834542
1630998	n/a      	24	835071
1644072	n/a      	4	841765
1644754	n/a      	14	842114
1649896	n/a      	23	844747
1663754	n/a      	3	851842
1664291	n/a      	13	852117
1665311	n/a      	25	852639
1677633	n/a      	5	858948
1678090	n/a      	15	859182
1679121	n/a      	26	859710
1693029	n/a      	6	866831
1693756	n/a      	16	867203
1694783	n/a      	24	867729
1707891	n/a      	4	874440
1708529	n/a      	14	874767
1709563	n/a      	23	875296
1722871	n/a      	3	882110
1723482	n/a      	13	882423
1724510	n/a      	25	882949
1737383	n/a      	999	889540
1738338	n/a      	2	890029
1741939	n/a      	25	891873
1753646	n/a      	5	897867
1754592	n/a      	15	898351
1755617	n/a      	26	898876
1767691	n/a      	999	905058
1768906	n/a      	2	905680
1769928	n/a      	23	906203
1783188	n/a      	3	912992
1783674	n/a      	13	913241
1787395	n/a      	25	915146
1801453	n/a      	999	922344
1802242	n/a      	2	922748
1803271	n/a      	26	923275
1816598	n/a      	6	930098
1817305	n/a      	16	930460
1818334	n/a      	23	930987
1830209	n/a      	3	937067
1830770	n/a      	13	937354
1831797	n/a      	24	937880
1846189	n/a      	4	945249
1846879	n/a      	14	945602
