onset	duration	type	sample
1269324	n/a      	13	649894
1276039	n/a      	25	653332
1288762	n/a      	5	659846
1289506	n/a      	15	660227
1290535	n/a      	26	660754
1303439	n/a      	6	667361
1304748	n/a      	16	668031
1305779	n/a      	23	668559
1318953	n/a      	3	675304
1319715	n/a      	13	675694
1320742	n/a      	24	676220
1335182	n/a      	4	683613
1336129	n/a      	14	684098
1337156	n/a      	25	684624
1349461	n/a      	5	690924
1350410	n/a      	15	691410
1354535	n/a      	26	693522
1368275	n/a      	6	700557
1369330	n/a      	16	701097
1370348	n/a      	23	701618
1381705	n/a      	3	707433
1382762	n/a      	13	707974
1383793	n/a      	24	708502
1396400	n/a      	4	714957
1397072	n/a      	14	715301
1398105	n/a      	25	715830
1409928	n/a      	5	721883
1410904	n/a      	15	722383
1411934	n/a      	26	722910
1424789	n/a      	6	729492
1425666	n/a      	16	729941
1430197	n/a      	24	732261
1443055	n/a      	4	738844
1444592	n/a      	14	739631
1454762	n/a      	23	744838
1465801	n/a      	3	750490
1466889	n/a      	13	751047
1467922	n/a      	25	751576
1480229	n/a      	5	757877
1481662	n/a      	15	758611
1482684	n/a      	26	759134
1494340	n/a      	6	765102
1495160	n/a      	16	765522
1496178	n/a      	23	766043
1511088	n/a      	3	773677
1511576	n/a      	13	773927
1512609	n/a      	24	774456
1523766	n/a      	4	780168
1524566	n/a      	14	780578
1525586	n/a      	25	781100
1537826	n/a      	5	787367
1538830	n/a      	15	787881
1546855	n/a      	24	791990
1558410	n/a      	999	797906
1559215	n/a      	2	798318
1564668	n/a      	26	801110
1578143	n/a      	999	808009
1580391	n/a      	2	809160
1581414	n/a      	26	809684
1595191	n/a      	6	816738
1596104	n/a      	16	817205
1597129	n/a      	24	817730
1610420	n/a      	4	824535
1611605	n/a      	14	825142
1612627	n/a      	23	825665
1626766	n/a      	3	832904
1628471	n/a      	13	833777
1632459	n/a      	25	835819
1644498	n/a      	5	841983
1645939	n/a      	15	842721
1646971	n/a      	26	843249
1661379	n/a      	6	850626
1661982	n/a      	16	850935
1662998	n/a      	23	851455
1675842	n/a      	3	858031
1676510	n/a      	13	858373
1677529	n/a      	25	858895
1690586	n/a      	5	865580
1691309	n/a      	15	865950
1692340	n/a      	26	866478
1706533	n/a      	6	873745
1707285	n/a      	16	874130
1710654	n/a      	23	875855
1723680	n/a      	3	882524
1724285	n/a      	13	882834
1725318	n/a      	23	883363
1737025	n/a      	3	889357
1739484	n/a      	13	890616
1740514	n/a      	25	891143
1752805	n/a      	999	897436
1755172	n/a      	2	898648
1756193	n/a      	24	899171
1769252	n/a      	4	905857
1770203	n/a      	14	906344
1772658	n/a      	23	907601
1783779	n/a      	3	913295
1785354	n/a      	13	914101
1786385	n/a      	24	914629
1802527	n/a      	4	922894
1803199	n/a      	14	923238
1804232	n/a      	26	923767
1816223	n/a      	6	929906
1817018	n/a      	16	930313
1821695	n/a      	25	932708
1835039	n/a      	5	939540
1836055	n/a      	15	940060
1837076	n/a      	26	940583
1851002	n/a      	6	947713
1851873	n/a      	16	948159
1852904	n/a      	23	948687
1863713	n/a      	3	954221
1864336	n/a      	13	954540
1865367	n/a      	24	955068
1878457	n/a      	4	961770
1879367	n/a      	14	962236
1885234	n/a      	23	965240
1899090	n/a      	3	972334
1900279	n/a      	13	972943
1901314	n/a      	25	973473
1913637	n/a      	5	979782
1914975	n/a      	15	980467
1916010	n/a      	26	980997
1930166	n/a      	6	988245
1931016	n/a      	16	988680
1932039	n/a      	24	989204
1945145	n/a      	4	995914
1946639	n/a      	14	996679
1947668	n/a      	23	997206
1960975	n/a      	3	1004019
1961654	n/a      	13	1004367
1962682	n/a      	25	1004893
1975555	n/a      	5	1011484
1976301	n/a      	15	1011866
1979910	n/a      	25	1013714
1991617	n/a      	5	1019708
1992342	n/a      	15	1020079
1993371	n/a      	26	1020606
2005445	n/a      	6	1026788
2006094	n/a      	16	1027120
2007115	n/a      	23	1027643
2020375	n/a      	3	1034432
2020910	n/a      	13	1034706
2024414	n/a      	25	1036500
2038473	n/a      	999	1043698
2039541	n/a      	2	1044245
2040561	n/a      	26	1044767
2053885	n/a      	6	1051589
2054926	n/a      	16	1052122
2055957	n/a      	23	1052650
2067830	n/a      	3	1058729
2068301	n/a      	13	1058970
2069334	n/a      	24	1059499
2083744	n/a      	4	1066877
2084428	n/a      	14	1067227
