onset	duration	type	sample
1293262	n/a      	26	662150
1304916	n/a      	6	668117
1305482	n/a      	16	668407
1306504	n/a      	23	668930
1321414	n/a      	3	676564
1321986	n/a      	13	676857
1323020	n/a      	24	677386
1334191	n/a      	4	683106
1334809	n/a      	14	683422
1335828	n/a      	25	683944
1348068	n/a      	5	690211
1348568	n/a      	15	690467
1354479	n/a      	24	693493
1366102	n/a      	4	699444
1366561	n/a      	14	699679
1371541	n/a      	26	702229
1385016	n/a      	6	709128
1385945	n/a      	16	709604
1386971	n/a      	26	710129
1400746	n/a      	6	717182
1401369	n/a      	16	717501
1402400	n/a      	24	718029
1415691	n/a      	4	724834
1416230	n/a      	14	725110
1417264	n/a      	23	725639
1431404	n/a      	3	732879
1431857	n/a      	13	733111
1436797	n/a      	25	735640
1448854	n/a      	5	741813
1449398	n/a      	15	742092
1450424	n/a      	26	742617
1464832	n/a      	6	749994
1465520	n/a      	16	750346
1466553	n/a      	23	750875
1479395	n/a      	3	757450
1480000	n/a      	13	757760
1481033	n/a      	25	758289
1494006	n/a      	5	764931
1494463	n/a      	15	765165
1495494	n/a      	26	765693
1509686	n/a      	6	772959
1510248	n/a      	16	773247
1515994	n/a      	23	776189
1529018	n/a      	3	782857
1529727	n/a      	13	783220
1530758	n/a      	23	783748
1542480	n/a      	3	789750
1543031	n/a      	13	790032
1544051	n/a      	25	790554
1556340	n/a      	5	796846
1556838	n/a      	15	797101
1557863	n/a      	24	797626
1570920	n/a      	4	804311
1571725	n/a      	14	804723
1578156	n/a      	23	808016
1589285	n/a      	3	813714
1590244	n/a      	13	814205
1591277	n/a      	24	814734
1607234	n/a      	4	822904
1607762	n/a      	14	823174
1608789	n/a      	26	823700
1620896	n/a      	6	829899
1621420	n/a      	16	830167
1626887	n/a      	25	832966
1640227	n/a      	5	839796
1640883	n/a      	15	840132
1641916	n/a      	26	840661
1655824	n/a      	6	847782
1656268	n/a      	16	848009
1657295	n/a      	23	848535
1668084	n/a      	3	854059
1668516	n/a      	13	854280
1669539	n/a      	24	854804
1682613	n/a      	4	861498
1683082	n/a      	14	861738
1688623	n/a      	23	864575
1702480	n/a      	3	871670
1703043	n/a      	13	871958
1704068	n/a      	25	872483
1716391	n/a      	5	878792
1716824	n/a      	15	879014
1717846	n/a      	26	879537
1731754	n/a      	6	886658
1732281	n/a      	16	886928
1733309	n/a      	24	887454
1746416	n/a      	4	894165
1746928	n/a      	14	894427
1747955	n/a      	23	894953
1761361	n/a      	3	901817
1761811	n/a      	13	902047
1762834	n/a      	25	902571
1775707	n/a      	5	909162
1776271	n/a      	15	909451
1780547	n/a      	25	911640
1792254	n/a      	5	917634
1792729	n/a      	15	917877
1793758	n/a      	26	918404
1805832	n/a      	6	924586
1806338	n/a      	16	924845
1807367	n/a      	23	925372
1820627	n/a      	3	932161
1821121	n/a      	13	932414
1824633	n/a      	25	934212
1838691	n/a      	999	941410
1839992	n/a      	2	942076
1841012	n/a      	26	942598
1854338	n/a      	6	949421
1855137	n/a      	16	949830
1856158	n/a      	23	950353
1868033	n/a      	3	956433
1868592	n/a      	13	956719
1869619	n/a      	24	957245
1884029	n/a      	4	964623
1884566	n/a      	14	964898
