onset	duration	type	sample
1433367	n/a      	15	733884
1436691	n/a      	23	735586
1448566	n/a      	3	741666
1449639	n/a      	13	742215
1450670	n/a      	23	742743
1464529	n/a      	3	749839
1465744	n/a      	13	750461
1466768	n/a      	25	750985
1478475	n/a      	5	756979
1479246	n/a      	15	757374
1480277	n/a      	24	757902
1491436	n/a      	4	763615
1492342	n/a      	14	764079
1495625	n/a      	26	765760
1508633	n/a      	6	772420
1509678	n/a      	16	772955
1510701	n/a      	23	773479
1521809	n/a      	3	779166
1523143	n/a      	13	779849
1524164	n/a      	26	780372
1538074	n/a      	6	787494
1539814	n/a      	16	788385
1540844	n/a      	24	788912
1555254	n/a      	4	796290
1556117	n/a      	14	796732
1557143	n/a      	25	797257
1570133	n/a      	5	803908
1570973	n/a      	15	804338
1572004	n/a      	23	804866
1583359	n/a      	3	810680
1584510	n/a      	13	811269
1590637	n/a      	25	814406
1604695	n/a      	5	821604
1605908	n/a      	15	822225
1606936	n/a      	26	822751
1620258	n/a      	6	829572
1623996	n/a      	16	831486
1628244	n/a      	23	833661
1641482	n/a      	3	840439
1642076	n/a      	13	840743
1643105	n/a      	25	841270
1655395	n/a      	5	847562
1656051	n/a      	15	847898
1657084	n/a      	23	848427
1670123	n/a      	3	855103
1671283	n/a      	13	855697
1675781	n/a      	26	858000
1688688	n/a      	6	864608
1689939	n/a      	16	865249
1690959	n/a      	23	865771
1702666	n/a      	3	871765
1703523	n/a      	13	872204
1704553	n/a      	26	872731
1716111	n/a      	6	878649
1717260	n/a      	16	879237
1721000	n/a      	23	881152
1734809	n/a      	3	888222
1735723	n/a      	13	888690
1736746	n/a      	26	889214
1751156	n/a      	6	896592
1752539	n/a      	16	897300
1753561	n/a      	25	897823
1766418	n/a      	5	904406
1767896	n/a      	15	905163
1768924	n/a      	23	905689
1784283	n/a      	3	913553
1785426	n/a      	13	914138
1789123	n/a      	26	916031
1800248	n/a      	6	921727
1801514	n/a      	16	922375
1802533	n/a      	23	922897
1816393	n/a      	3	929993
1817441	n/a      	13	930530
1818465	n/a      	24	931054
1832758	n/a      	4	938372
1833896	n/a      	14	938955
1834930	n/a      	26	939484
1847453	n/a      	6	945896
1848736	n/a      	16	946553
1849756	n/a      	25	947075
1863350	n/a      	5	954035
1864256	n/a      	15	954499
1867588	n/a      	23	956205
1882082	n/a      	3	963626
1883344	n/a      	13	964272
1884369	n/a      	25	964797
1898229	n/a      	5	971893
1899246	n/a      	15	972414
1900266	n/a      	24	972936
1912057	n/a      	4	978973
1914406	n/a      	14	980176
1915428	n/a      	23	980699
1928270	n/a      	3	987274
1929424	n/a      	13	987865
1930441	n/a      	25	988386
1942664	n/a      	5	994644
1943934	n/a      	15	995294
