onset	duration	type	sample
1501760	n/a      	25	768901
1514051	n/a      	5	775194
1514469	n/a      	15	775408
1515488	n/a      	24	775930
1528547	n/a      	4	782616
1529988	n/a      	14	783354
1535133	n/a      	23	785988
1546289	n/a      	3	791700
1546861	n/a      	13	791993
1547893	n/a      	24	792521
1563869	n/a      	4	800701
1564363	n/a      	14	800954
1565391	n/a      	26	801480
1577365	n/a      	6	807611
1577908	n/a      	16	807889
1580568	n/a      	25	809251
1593895	n/a      	5	816074
1594322	n/a      	15	816293
1595348	n/a      	26	816818
1609258	n/a      	6	823940
1609797	n/a      	16	824216
1610826	n/a      	23	824743
1621701	n/a      	3	830311
1622188	n/a      	13	830560
1623205	n/a      	24	831081
1636297	n/a      	4	837784
1636777	n/a      	14	838030
1642121	n/a      	23	840766
1655963	n/a      	3	847853
1656428	n/a      	13	848091
1657451	n/a      	25	848615
1669773	n/a      	5	854924
1670801	n/a      	15	855450
1671830	n/a      	26	855977
1685738	n/a      	6	863098
1686684	n/a      	16	863582
1687709	n/a      	24	864107
1700816	n/a      	4	870818
1701281	n/a      	14	871056
1702305	n/a      	23	871580
1715611	n/a      	3	878393
1716131	n/a      	13	878659
1717150	n/a      	25	879181
1730023	n/a      	5	885772
1730553	n/a      	15	886043
1733529	n/a      	25	887567
1745236	n/a      	5	893561
1745752	n/a      	15	893825
1746773	n/a      	26	894348
1758848	n/a      	6	900530
1759314	n/a      	16	900769
1760334	n/a      	23	901291
1773594	n/a      	3	908080
1774121	n/a      	13	908350
1776865	n/a      	25	909755
1790924	n/a      	5	916953
1791488	n/a      	15	917242
1792512	n/a      	26	917766
1805836	n/a      	6	924588
1806320	n/a      	16	924836
1807338	n/a      	23	925357
1819215	n/a      	3	931438
1819721	n/a      	13	931697
1820752	n/a      	24	932225
1835160	n/a      	4	939602
1835703	n/a      	14	939880
