onset	duration	type	sample
529215	n/a      	4	270958
530332	n/a      	14	271530
531354	n/a      	23	272053
543844	n/a      	3	278448
544621	n/a      	13	278846
545648	n/a      	25	279372
559039	n/a      	5	286228
560012	n/a      	15	286726
561045	n/a      	23	287255
574852	n/a      	3	294324
575771	n/a      	13	294795
582279	n/a      	26	298127
595352	n/a      	6	304820
596324	n/a      	16	305318
597357	n/a      	23	305847
608914	n/a      	3	311764
609627	n/a      	13	312129
610654	n/a      	25	312655
626963	n/a      	5	321005
628594	n/a      	15	321840
629619	n/a      	26	322365
640740	n/a      	6	328059
641516	n/a      	16	328456
648705	n/a      	23	332137
663344	n/a      	3	339632
664010	n/a      	13	339973
665033	n/a      	25	340497
677271	n/a      	999	346763
680826	n/a      	2	348583
681846	n/a      	24	349105
696137	n/a      	4	356422
697064	n/a      	14	356897
698094	n/a      	26	357424
709648	n/a      	6	363340
710729	n/a      	16	363893
711754	n/a      	26	364418
723811	n/a      	6	370591
725033	n/a      	16	371217
731369	n/a      	23	374461
744811	n/a      	3	381343
746385	n/a      	13	382149
747418	n/a      	26	382678
760156	n/a      	6	389200
761240	n/a      	16	389755
762262	n/a      	24	390278
775152	n/a      	4	396878
776342	n/a      	14	397487
784500	n/a      	23	401664
798355	n/a      	3	408758
799176	n/a      	13	409178
800195	n/a      	23	409700
815553	n/a      	3	417563
816760	n/a      	13	418181
817793	n/a      	25	418710
831416	n/a      	5	425685
832078	n/a      	15	426024
833105	n/a      	24	426550
842074	n/a      	4	431142
843133	n/a      	14	431684
844164	n/a      	25	432212
855336	n/a      	5	437932
856029	n/a      	15	438287
861912	n/a      	25	441299
873033	n/a      	5	446993
874102	n/a      	15	447540
875123	n/a      	26	448063
888029	n/a      	6	454671
888719	n/a      	16	455024
889750	n/a      	23	455552
902875	n/a      	3	462272
904029	n/a      	13	462863
914541	n/a      	25	468245
927195	n/a      	5	474724
927859	n/a      	15	475064
928887	n/a      	26	475590
941723	n/a      	6	482162
942662	n/a      	16	482643
943697	n/a      	23	483173
956936	n/a      	999	489951
957805	n/a      	2	490396
958828	n/a      	24	490920
973768	n/a      	4	498569
974643	n/a      	14	499017
980652	n/a      	23	502094
992684	n/a      	3	508254
993443	n/a      	13	508643
994477	n/a      	26	509172
1008381	n/a      	6	516291
1009076	n/a      	16	516647
1010104	n/a      	25	517173
1021842	n/a      	999	523183
1022596	n/a      	2	523569
1023633	n/a      	24	524100
1035402	n/a      	4	530126
1036211	n/a      	14	530540
1041979	n/a      	23	533493
1054902	n/a      	3	540110
1055676	n/a      	13	540506
1056709	n/a      	26	541035
1069664	n/a      	6	547668
1070482	n/a      	16	548087
1071502	n/a      	23	548609
1084844	n/a      	3	555440
1085410	n/a      	13	555730
1086432	n/a      	25	556253
1100057	n/a      	5	563229
1100625	n/a      	15	563520
1101660	n/a      	23	564050
1115152	n/a      	3	570958
1115979	n/a      	13	571381
1120627	n/a      	25	573761
1133334	n/a      	5	580267
1134553	n/a      	15	580891
1135572	n/a      	26	581413
1148480	n/a      	6	588022
1149721	n/a      	16	588657
1150750	n/a      	23	589184
1163908	n/a      	3	595921
1164777	n/a      	13	596366
1165797	n/a      	24	596888
1180223	n/a      	4	604274
1180943	n/a      	14	604643
1181977	n/a      	25	605172
1194283	n/a      	5	611473
1195271	n/a      	15	611979
1201178	n/a      	26	615003
1214918	n/a      	6	622038
1215809	n/a      	16	622494
1216840	n/a      	23	623022
1228195	n/a      	3	628836
1229537	n/a      	13	629523
1230568	n/a      	24	630051
1243191	n/a      	4	636514
1244094	n/a      	14	636976
1245131	n/a      	25	637507
1256969	n/a      	5	643568
1258166	n/a      	15	644181
1259191	n/a      	26	644706
1271898	n/a      	6	651212
1272631	n/a      	16	651587
1275918	n/a      	24	653270
1288779	n/a      	4	659855
1289502	n/a      	14	660225
1298055	n/a      	23	664604
1309158	n/a      	3	670289
1309871	n/a      	13	670654
1310896	n/a      	25	671179
1323203	n/a      	5	677480
1324037	n/a      	15	677907
1325057	n/a      	26	678429
1336715	n/a      	999	684398
1339414	n/a      	2	685780
1340436	n/a      	23	686303
1355346	n/a      	3	693937
1356135	n/a      	13	694341
1357150	n/a      	24	694861
1368309	n/a      	4	700574
1368988	n/a      	14	700922
1370012	n/a      	25	701446
1382252	n/a      	5	707713
1383061	n/a      	15	708127
1386324	n/a      	24	709798
1397883	n/a      	4	715716
1399084	n/a      	14	716331
1403508	n/a      	26	718596
1416980	n/a      	6	725494
1419582	n/a      	16	726826
1420604	n/a      	26	727349
1434379	n/a      	6	734402
1435357	n/a      	16	734903
1436383	n/a      	24	735428
1449674	n/a      	4	742233
1450963	n/a      	14	742893
1451996	n/a      	23	743422
1466139	n/a      	3	750663
1467285	n/a      	13	751250
1470395	n/a      	25	752842
1482436	n/a      	5	759007
1483234	n/a      	15	759416
1484256	n/a      	26	759939
1498664	n/a      	6	767316
1501660	n/a      	16	768850
1502688	n/a      	23	769376
1515529	n/a      	3	775951
1516404	n/a      	13	776399
1517434	n/a      	25	776926
1530559	n/a      	5	783646
1531219	n/a      	15	783984
1532246	n/a      	26	784510
1546438	n/a      	6	791776
1547643	n/a      	16	792393
1554465	n/a      	23	795886
1567506	n/a      	3	802563
1568195	n/a      	13	802916
1569229	n/a      	23	803445
1580934	n/a      	3	809438
1581547	n/a      	13	809752
1582574	n/a      	25	810278
1594861	n/a      	999	816569
1595738	n/a      	2	817018
1596770	n/a      	24	817546
1609824	n/a      	4	824230
1611273	n/a      	14	824972
1617891	n/a      	23	828360
1629117	n/a      	3	834108
1630305	n/a      	13	834716
1631340	n/a      	24	835246
1647297	n/a      	4	843416
1648232	n/a      	14	843895
1649254	n/a      	26	844418
1661242	n/a      	6	850556
1661945	n/a      	16	850916
1665697	n/a      	25	852837
1679141	n/a      	5	859720
1681176	n/a      	15	860762
1682195	n/a      	26	861284
1696105	n/a      	6	868406
1696816	n/a      	16	868770
1697840	n/a      	23	869294
1708633	n/a      	3	874820
1709279	n/a      	13	875151
1710303	n/a      	24	875675
1723395	n/a      	4	882378
1724063	n/a      	14	882720
1728818	n/a      	23	885155
1742676	n/a      	3	892250
1743287	n/a      	13	892563
1744314	n/a      	25	893089
1756639	n/a      	5	899399
1757293	n/a      	15	899734
1758326	n/a      	26	900263
1772217	n/a      	999	907375
1773871	n/a      	2	908222
1774891	n/a      	24	908744
1787998	n/a      	4	915455
1789014	n/a      	14	915975
1790035	n/a      	23	916498
1803344	n/a      	3	923312
1804662	n/a      	13	923987
1805682	n/a      	25	924509
1818557	n/a      	999	931101
1819734	n/a      	2	931704
1823063	n/a      	25	933408
1834770	n/a      	999	939402
1836070	n/a      	2	940068
1837090	n/a      	26	940590
1849164	n/a      	6	946772
1850189	n/a      	16	947297
1851219	n/a      	23	947824
1864479	n/a      	3	954613
1865662	n/a      	13	955219
1869902	n/a      	25	957390
1883961	n/a      	5	964588
1885564	n/a      	15	965409
1886582	n/a      	26	965930
1899906	n/a      	6	972752
1900613	n/a      	16	973114
1901643	n/a      	23	973641
1913518	n/a      	3	979721
1913988	n/a      	13	979962
1915023	n/a      	24	980492
1929432	n/a      	4	987869
1930395	n/a      	14	988362
