onset	duration	type	sample
955146	n/a      	3	489035
955953	n/a      	13	489448
956986	n/a      	26	489977
968641	n/a      	6	495944
969904	n/a      	16	496591
970930	n/a      	24	497116
984037	n/a      	999	503827
984873	n/a      	2	504255
985893	n/a      	26	504777
1000299	n/a      	6	512153
1001152	n/a      	16	512590
1002172	n/a      	25	513112
1014727	n/a      	5	519540
1015463	n/a      	15	519917
1019719	n/a      	23	522096
1031316	n/a      	3	528034
1032037	n/a      	13	528403
1041496	n/a      	25	533246
1054219	n/a      	5	539760
1054852	n/a      	15	540084
1055875	n/a      	26	540608
1068613	n/a      	6	547130
1070324	n/a      	16	548006
1071354	n/a      	24	548533
1083975	n/a      	4	554995
1085252	n/a      	14	555649
1086285	n/a      	23	556178
1097838	n/a      	3	562093
1098508	n/a      	13	562436
1099545	n/a      	26	562967
1112516	n/a      	6	569608
1113725	n/a      	16	570227
1114756	n/a      	26	570755
1127594	n/a      	6	577328
1128588	n/a      	16	577837
1136689	n/a      	24	581985
1147111	n/a      	4	587321
1148273	n/a      	14	587916
1149303	n/a      	25	588443
1161541	n/a      	5	594709
1162201	n/a      	15	595047
1163230	n/a      	23	595574
1176719	n/a      	3	602480
1177971	n/a      	13	603121
1178994	n/a      	26	603645
1191814	n/a      	6	610209
1192715	n/a      	16	610670
1193736	n/a      	25	611193
1206043	n/a      	5	617494
1206938	n/a      	15	617952
1214672	n/a      	23	621912
1227611	n/a      	3	628537
1228146	n/a      	13	628811
1229168	n/a      	24	629334
1240889	n/a      	4	635335
1241801	n/a      	14	635802
1247916	n/a      	26	638933
1261822	n/a      	6	646053
1262793	n/a      	16	646550
1263826	n/a      	25	647079
1275650	n/a      	5	653133
1276473	n/a      	15	653554
1277506	n/a      	23	654083
1290814	n/a      	3	660897
1291977	n/a      	13	661492
1293002	n/a      	23	662017
1306160	n/a      	3	668754
1306857	n/a      	13	669111
1307883	n/a      	25	669636
1319922	n/a      	5	675800
1320646	n/a      	15	676171
1321678	n/a      	24	676699
1334732	n/a      	4	683383
1335551	n/a      	14	683802
1340088	n/a      	24	686125
1356092	n/a      	4	694319
1357150	n/a      	14	694861
1358180	n/a      	24	695388
1371037	n/a      	4	701971
1372430	n/a      	14	702684
1373459	n/a      	26	703211
1384982	n/a      	6	709111
1386207	n/a      	16	709738
1401805	n/a      	23	717724
1411119	n/a      	3	722493
1412998	n/a      	13	723455
1414033	n/a      	25	723985
1430336	n/a      	5	732332
1431293	n/a      	15	732822
1432332	n/a      	24	733354
1447266	n/a      	4	741000
1448404	n/a      	14	741583
1449445	n/a      	26	742116
1462012	n/a      	6	748550
1463605	n/a      	16	749366
1464641	n/a      	25	749896
1478025	n/a      	5	756749
1478875	n/a      	15	757184
1488225	n/a      	23	761971
1500227	n/a      	3	768116
1504686	n/a      	13	770399
1505721	n/a      	23	770929
1519576	n/a      	3	778023
1520613	n/a      	13	778554
1521635	n/a      	25	779077
1533338	n/a      	5	785069
1534627	n/a      	15	785729
1535664	n/a      	24	786260
1546816	n/a      	4	791970
1548355	n/a      	14	792758
1553125	n/a      	26	795200
1566148	n/a      	6	801868
1567027	n/a      	16	802318
1568053	n/a      	23	802843
1579158	n/a      	3	808529
1580451	n/a      	13	809191
1581480	n/a      	26	809718
1595572	n/a      	6	816933
1598756	n/a      	16	818563
1599779	n/a      	24	819087
1614172	n/a      	999	826456
1615162	n/a      	2	826963
1616193	n/a      	25	827491
1629184	n/a      	5	834142
1629746	n/a      	15	834430
1630771	n/a      	23	834955
1642295	n/a      	999	840855
1643795	n/a      	2	841623
1650238	n/a      	25	844922
1664297	n/a      	5	852120
1665561	n/a      	15	852767
1666586	n/a      	26	853292
1679908	n/a      	6	860113
1680602	n/a      	16	860468
1684568	n/a      	23	862499
1698006	n/a      	3	869379
1699201	n/a      	13	869991
1700229	n/a      	25	870517
1712518	n/a      	5	876809
1713424	n/a      	15	877273
1714459	n/a      	23	877803
1727480	n/a      	3	884470
1728617	n/a      	13	885052
1734357	n/a      	26	887991
1747264	n/a      	6	894599
1748896	n/a      	16	895435
1749918	n/a      	23	895958
1761643	n/a      	3	901961
1762752	n/a      	13	902529
1763779	n/a      	26	903055
1775338	n/a      	6	908973
1776504	n/a      	16	909570
1781244	n/a      	23	911997
1795053	n/a      	3	919067
1795471	n/a      	13	919281
1796490	n/a      	26	919803
1810900	n/a      	6	927181
1812111	n/a      	16	927801
1813137	n/a      	25	928326
1826113	n/a      	5	934970
1826877	n/a      	15	935361
1827900	n/a      	23	935885
1843260	n/a      	3	943749
1844070	n/a      	13	944164
1854441	n/a      	26	949474
1865713	n/a      	6	955245
1866639	n/a      	16	955719
1867670	n/a      	23	956247
1881525	n/a      	3	963341
1882453	n/a      	13	963816
1883484	n/a      	24	964344
1897771	n/a      	999	971659
1899445	n/a      	2	972516
1900480	n/a      	26	973046
1913000	n/a      	6	979456
1913813	n/a      	16	979872
1914842	n/a      	25	980399
1928432	n/a      	5	987357
1929068	n/a      	15	987683
1934740	n/a      	23	990587
1949230	n/a      	3	998006
1951396	n/a      	13	999115
1952420	n/a      	25	999639
1966277	n/a      	5	1006734
1967203	n/a      	15	1007208
1968234	n/a      	24	1007736
1980006	n/a      	4	1013763
1981410	n/a      	14	1014482
1982445	n/a      	23	1015012
1995453	n/a      	3	1021672
1996180	n/a      	13	1022044
1997209	n/a      	25	1022571
2009447	n/a      	5	1028837
2012123	n/a      	15	1030207
