onset	duration	type	sample
1797	n/a      	23	920
13779	n/a      	3	7055
15270	n/a      	13	7818
20807	n/a      	23	10653
33813	n/a      	3	17312
35029	n/a      	13	17935
36051	n/a      	26	18458
47775	n/a      	6	24461
49525	n/a      	16	25357
50547	n/a      	23	25880
64689	n/a      	3	33121
65758	n/a      	13	33668
66777	n/a      	25	34190
79635	n/a      	5	40773
81076	n/a      	15	41511
82107	n/a      	23	42039
97498	n/a      	3	49919
98686	n/a      	13	50527
99705	n/a      	24	51049
111660	n/a      	4	57170
113283	n/a      	14	58001
114318	n/a      	26	58531
126891	n/a      	6	64968
128260	n/a      	16	65669
136469	n/a      	25	69872
149025	n/a      	5	76301
150250	n/a      	15	76928
151283	n/a      	25	77457
164371	n/a      	5	84158
165771	n/a      	15	84875
180045	n/a      	24	92183
191660	n/a      	4	98130
193025	n/a      	14	98829
194055	n/a      	23	99356
208775	n/a      	3	106893
210164	n/a      	13	107604
211203	n/a      	26	108136
222703	n/a      	999	114024
225131	n/a      	2	115267
226166	n/a      	25	115797
240217	n/a      	999	122991
241971	n/a      	2	123889
242998	n/a      	26	124415
258566	n/a      	6	132386
260266	n/a      	16	133256
261293	n/a      	24	133782
273529	n/a      	4	140047
275121	n/a      	14	140862
280588	n/a      	25	143661
294779	n/a      	5	150927
295889	n/a      	15	151495
296918	n/a      	26	152022
309441	n/a      	999	158434
312273	n/a      	2	159884
313299	n/a      	24	160409
326355	n/a      	4	167094
327584	n/a      	14	167723
328611	n/a      	23	168249
342201	n/a      	3	175207
343648	n/a      	13	175948
349295	n/a      	25	178839
362891	n/a      	5	185800
363949	n/a      	15	186342
376979	n/a      	23	193013
388529	n/a      	3	198927
390174	n/a      	13	199769
391207	n/a      	24	200298
402941	n/a      	4	206306
404309	n/a      	14	207006
405336	n/a      	26	207532
417152	n/a      	6	213582
419895	n/a      	16	214986
420930	n/a      	23	215516
432115	n/a      	3	221243
433502	n/a      	13	221953
434527	n/a      	24	222478
448914	n/a      	4	229844
450684	n/a      	14	230750
451725	n/a      	25	231283
465576	n/a      	5	238375
467309	n/a      	15	239262
468338	n/a      	26	239789
481139	n/a      	6	246343
482404	n/a      	16	246991
489016	n/a      	24	250376
499455	n/a      	4	255721
500475	n/a      	14	256243
501510	n/a      	23	256773
510764	n/a      	3	261511
511965	n/a      	13	262126
515572	n/a      	26	263973
528328	n/a      	6	270504
529885	n/a      	16	271301
530914	n/a      	25	271828
543791	n/a      	5	278421
545346	n/a      	15	279217
546379	n/a      	24	279746
559154	n/a      	4	286287
560770	n/a      	14	287114
561793	n/a      	23	287638
574283	n/a      	3	294033
575539	n/a      	13	294676
576572	n/a      	25	295205
589963	n/a      	5	302061
590938	n/a      	15	302560
591967	n/a      	23	303087
605775	n/a      	3	310157
606932	n/a      	13	310749
610180	n/a      	26	312412
623207	n/a      	6	319082
625170	n/a      	16	320087
626193	n/a      	23	320611
637752	n/a      	3	326529
638738	n/a      	13	327034
639758	n/a      	25	327556
656068	n/a      	5	335907
657137	n/a      	15	336454
658154	n/a      	26	336975
669277	n/a      	6	342670
670402	n/a      	16	343246
676920	n/a      	23	346583
691439	n/a      	3	354017
692400	n/a      	13	354509
693428	n/a      	25	355035
705650	n/a      	5	361293
706830	n/a      	15	361897
707855	n/a      	24	362422
722148	n/a      	4	369740
723279	n/a      	14	370319
724303	n/a      	26	370843
735859	n/a      	6	376760
737232	n/a      	16	377463
738264	n/a      	26	377991
750322	n/a      	6	384165
751359	n/a      	16	384696
761387	n/a      	23	389830
774775	n/a      	3	396685
775711	n/a      	13	397164
776734	n/a      	26	397688
789471	n/a      	6	404209
790535	n/a      	16	404754
791563	n/a      	24	405280
804449	n/a      	4	411878
805637	n/a      	14	412486
812244	n/a      	23	415869
826102	n/a      	3	422964
827254	n/a      	13	423554
828275	n/a      	23	424077
843633	n/a      	3	431940
844605	n/a      	13	432438
845639	n/a      	25	432967
859262	n/a      	5	439942
860252	n/a      	15	440449
861285	n/a      	24	440978
870254	n/a      	4	445570
871148	n/a      	14	446028
872178	n/a      	25	446555
883350	n/a      	5	452275
884195	n/a      	15	452708
895500	n/a      	25	458496
906617	n/a      	5	464188
907740	n/a      	15	464763
908777	n/a      	26	465294
921680	n/a      	6	471900
922893	n/a      	16	472521
923922	n/a      	23	473048
937061	n/a      	3	479775
937941	n/a      	13	480226
942117	n/a      	25	482364
954773	n/a      	5	488844
955627	n/a      	15	489281
956646	n/a      	26	489803
969469	n/a      	6	496368
970469	n/a      	16	496880
971490	n/a      	23	497403
984682	n/a      	3	504157
985557	n/a      	13	504605
986588	n/a      	24	505133
1001529	n/a      	4	512783
1002498	n/a      	14	513279
1010242	n/a      	23	517244
1022285	n/a      	3	523410
1023338	n/a      	13	523949
1024357	n/a      	26	524471
1038266	n/a      	6	531592
1039115	n/a      	16	532027
1040135	n/a      	25	532549
1051727	n/a      	5	538484
1052721	n/a      	15	538993
1053748	n/a      	24	539519
1065537	n/a      	4	545555
1066377	n/a      	14	545985
1069477	n/a      	23	547572
1082418	n/a      	3	554198
1083217	n/a      	13	554607
1084238	n/a      	26	555130
1097197	n/a      	6	561765
1098098	n/a      	16	562226
1099117	n/a      	23	562748
1112443	n/a      	3	569571
1113250	n/a      	13	569984
1114279	n/a      	25	570511
1127906	n/a      	5	577488
1128727	n/a      	15	577908
1129760	n/a      	23	578437
1143252	n/a      	3	585345
1144881	n/a      	13	586179
1152264	n/a      	25	589959
1164986	n/a      	5	596473
1166191	n/a      	15	597090
1167227	n/a      	26	597620
1180133	n/a      	6	604228
1181145	n/a      	16	604746
1182170	n/a      	23	605271
1195328	n/a      	3	612008
1196072	n/a      	13	612389
1197102	n/a      	24	612916
1211525	n/a      	4	620301
1212383	n/a      	14	620740
1213416	n/a      	25	621269
1225721	n/a      	5	627569
1226525	n/a      	15	627981
1243547	n/a      	26	636696
1257279	n/a      	6	643727
1258119	n/a      	16	644157
1259158	n/a      	23	644689
1270508	n/a      	3	650500
1271230	n/a      	13	650870
1272270	n/a      	24	651402
1284885	n/a      	4	657861
1285869	n/a      	14	658365
1286898	n/a      	25	658892
1298730	n/a      	5	664950
1300045	n/a      	15	665623
1301078	n/a      	26	666152
1313777	n/a      	6	672654
1314734	n/a      	16	673144
1326344	n/a      	24	679088
1339197	n/a      	4	685669
1340164	n/a      	14	686164
1346268	n/a      	23	689289
1357289	n/a      	3	694932
1358156	n/a      	13	695376
1359184	n/a      	25	695902
1371484	n/a      	5	702200
1372449	n/a      	15	702694
1373477	n/a      	26	703220
1385129	n/a      	6	709186
1386164	n/a      	16	709716
1387186	n/a      	23	710239
1402092	n/a      	3	717871
1403146	n/a      	13	718411
1404186	n/a      	24	718943
1415354	n/a      	4	724661
1416258	n/a      	14	725124
1417297	n/a      	25	725656
1429531	n/a      	5	731920
1430521	n/a      	15	732427
1435975	n/a      	24	735219
1447529	n/a      	4	741135
1448289	n/a      	14	741524
1452020	n/a      	26	743434
1465494	n/a      	6	750333
1466514	n/a      	16	750855
1467531	n/a      	26	751376
1481309	n/a      	6	758430
1482146	n/a      	16	758859
1483178	n/a      	24	759387
1496471	n/a      	4	766193
1497271	n/a      	14	766603
1498293	n/a      	23	767126
1512418	n/a      	3	774358
1513266	n/a      	13	774792
1516289	n/a      	25	776340
1528330	n/a      	5	782505
1530383	n/a      	15	783556
1531402	n/a      	26	784078
1545813	n/a      	6	791456
1546713	n/a      	16	791917
1547730	n/a      	23	792438
1560574	n/a      	3	799014
1561385	n/a      	13	799429
1562410	n/a      	25	799954
1575387	n/a      	5	806598
1576230	n/a      	15	807030
1577256	n/a      	26	807555
1591449	n/a      	6	814822
1592305	n/a      	16	815260
1607170	n/a      	23	822871
1620207	n/a      	3	829546
1621135	n/a      	13	830021
1622168	n/a      	23	830550
1633867	n/a      	3	836540
1634615	n/a      	13	836923
1635646	n/a      	25	837451
1647930	n/a      	5	843740
1648727	n/a      	15	844148
1649758	n/a      	24	844676
1662807	n/a      	4	851357
1663670	n/a      	14	851799
1668191	n/a      	23	854114
1679346	n/a      	3	859825
1680223	n/a      	13	860274
1681258	n/a      	24	860804
1697211	n/a      	4	868972
1698084	n/a      	14	869419
1699123	n/a      	26	869951
1711105	n/a      	6	876086
1711838	n/a      	16	876461
1719299	n/a      	25	880281
1732623	n/a      	5	887103
1733332	n/a      	15	887466
1734363	n/a      	26	887994
1748285	n/a      	6	895122
1749109	n/a      	16	895544
1750141	n/a      	23	896072
1760947	n/a      	3	901605
1761678	n/a      	13	901979
1762703	n/a      	24	902504
1775791	n/a      	4	909205
1776604	n/a      	14	909621
1779947	n/a      	23	911333
1793807	n/a      	3	918429
1794611	n/a      	13	918841
1795645	n/a      	25	919370
1807984	n/a      	5	925688
1808906	n/a      	15	926160
1809939	n/a      	26	926689
1823848	n/a      	6	933810
1826547	n/a      	16	935192
1827568	n/a      	24	935715
1840680	n/a      	4	942428
1841506	n/a      	14	942851
1842533	n/a      	23	943377
1855842	n/a      	3	950191
1856588	n/a      	13	950573
1857613	n/a      	25	951098
1870488	n/a      	5	957690
1871354	n/a      	15	958133
1879250	n/a      	25	962176
1890953	n/a      	5	968168
1891713	n/a      	15	968557
1892744	n/a      	26	969085
1904816	n/a      	6	975266
1905699	n/a      	16	975718
1906723	n/a      	23	976242
1919979	n/a      	3	983029
1921002	n/a      	13	983553
1924418	n/a      	25	985302
1938477	n/a      	5	992500
1939248	n/a      	15	992895
1940281	n/a      	26	993424
1953605	n/a      	6	1000246
1954617	n/a      	16	1000764
1955643	n/a      	23	1001289
1967518	n/a      	3	1007369
1968369	n/a      	13	1007805
1969389	n/a      	24	1008327
1983797	n/a      	4	1015704
1984600	n/a      	14	1016115
