onset	duration	type	sample
1136100	n/a      	13	581683
1137127	n/a      	24	582209
1151568	n/a      	4	589603
1152186	n/a      	14	589919
1153207	n/a      	25	590442
1165514	n/a      	5	596743
1166010	n/a      	15	596997
1169520	n/a      	26	598794
1183262	n/a      	6	605830
1183764	n/a      	16	606087
1184781	n/a      	23	606608
1196139	n/a      	3	612423
1196883	n/a      	13	612804
1197910	n/a      	24	613330
1210518	n/a      	4	619785
1211090	n/a      	14	620078
1212121	n/a      	25	620606
1223945	n/a      	5	626660
1224865	n/a      	15	627131
1225900	n/a      	26	627661
1238607	n/a      	6	634167
1239154	n/a      	16	634447
1243146	n/a      	24	636491
1256004	n/a      	4	643074
1256496	n/a      	14	643326
1259227	n/a      	23	644724
1270236	n/a      	3	650361
1270914	n/a      	13	650708
1271941	n/a      	25	651234
1284248	n/a      	5	657535
1284719	n/a      	15	657776
1285752	n/a      	26	658305
1297408	n/a      	6	664273
1298297	n/a      	16	664728
1299330	n/a      	23	665257
1314223	n/a      	3	672882
1314832	n/a      	13	673194
1315861	n/a      	24	673721
1327016	n/a      	4	679432
1327646	n/a      	14	679755
1328672	n/a      	25	680280
1340912	n/a      	5	686547
1341439	n/a      	15	686817
1346453	n/a      	24	689384
1358010	n/a      	4	695301
1358598	n/a      	14	695602
1362549	n/a      	26	697625
1376023	n/a      	6	704524
1378688	n/a      	2	705888
1379713	n/a      	26	706413
1393488	n/a      	6	713466
1394398	n/a      	16	713932
1395424	n/a      	24	714457
1408717	n/a      	4	721263
1409357	n/a      	14	721591
1410389	n/a      	23	722119
1424531	n/a      	3	729360
1425352	n/a      	13	729780
1429521	n/a      	25	731915
1441561	n/a      	5	738079
1442182	n/a      	15	738397
1443217	n/a      	26	738927
1457625	n/a      	6	746304
1458277	n/a      	16	746638
1459295	n/a      	23	747159
1472137	n/a      	3	753734
1472830	n/a      	13	754089
1473859	n/a      	25	754616
1486832	n/a      	5	761258
1487355	n/a      	15	761526
1488387	n/a      	26	762054
1502578	n/a      	6	769320
1503309	n/a      	16	769694
1507635	n/a      	23	771909
1520660	n/a      	3	778578
1521270	n/a      	13	778890
1522299	n/a      	24	779417
1534021	n/a      	23	785419
1534766	n/a      	999	785800
1535793	n/a      	2	786326
1548082	n/a      	5	792618
1548820	n/a      	15	792996
1549855	n/a      	24	793526
1563063	n/a      	4	800288
1563787	n/a      	14	800659
1566000	n/a      	23	801792
1566000	n/a      	23	801792
1568154	n/a      	3	802895
1569244	n/a      	13	803453
1570275	n/a      	24	803981
1586234	n/a      	4	812152
1586738	n/a      	14	812410
1587773	n/a      	26	812940
1599797	n/a      	6	819096
1600379	n/a      	16	819394
1603566	n/a      	25	821026
1616910	n/a      	5	827858
1618594	n/a      	15	828720
1619615	n/a      	26	829243
1633541	n/a      	6	836373
1634131	n/a      	16	836675
1635160	n/a      	23	837202
1645951	n/a      	3	842727
1646426	n/a      	13	842970
1647455	n/a      	24	843497
1660547	n/a      	4	850200
1661201	n/a      	14	850535
1666406	n/a      	23	853200
1680246	n/a      	3	860286
1680953	n/a      	13	860648
1681984	n/a      	25	861176
1694309	n/a      	5	867486
1694832	n/a      	15	867754
1695863	n/a      	26	868282
1709771	n/a      	6	875403
1710402	n/a      	16	875726
1711424	n/a      	24	876249
1724533	n/a      	4	882961
1725240	n/a      	14	883323
1726271	n/a      	23	883851
1739578	n/a      	3	890664
1740338	n/a      	13	891053
1741367	n/a      	25	891580
1754240	n/a      	5	898171
1754855	n/a      	15	898486
1760432	n/a      	25	901341
1772139	n/a      	5	907335
1772688	n/a      	15	907616
1773709	n/a      	26	908139
1785783	n/a      	6	914321
1786217	n/a      	16	914543
1787236	n/a      	23	915065
1800496	n/a      	3	921854
1801152	n/a      	13	922190
1804852	n/a      	25	924084
1818910	n/a      	5	931282
1819807	n/a      	15	931741
1820832	n/a      	26	932266
1834156	n/a      	6	939088
1837039	n/a      	16	940564
1838063	n/a      	23	941088
1849936	n/a      	3	947167
1850711	n/a      	13	947564
1851740	n/a      	24	948091
1866133	n/a      	4	955460
1866637	n/a      	14	955718
