onset	duration	type	sample
569004	n/a      	14	291330
570035	n/a      	25	291858
581623	n/a      	999	297791
582998	n/a      	2	298495
584029	n/a      	24	299023
595652	n/a      	4	304974
596508	n/a      	14	305412
597541	n/a      	25	305941
610697	n/a      	5	312677
611547	n/a      	15	313112
619578	n/a      	26	317224
633350	n/a      	6	324275
634484	n/a      	16	324856
635506	n/a      	23	325379
648512	n/a      	3	332038
649221	n/a      	13	332401
650252	n/a      	25	332929
664309	n/a      	5	340126
665162	n/a      	15	340563
671164	n/a      	23	343636
685393	n/a      	3	350921
686098	n/a      	13	351282
687133	n/a      	25	351812
698854	n/a      	999	357813
699539	n/a      	2	358164
700561	n/a      	25	358687
713416	n/a      	5	365269
714080	n/a      	15	365609
723932	n/a      	23	370653
738920	n/a      	3	378327
739938	n/a      	13	378848
740963	n/a      	26	379373
752949	n/a      	6	385510
754410	n/a      	16	386258
755439	n/a      	24	386785
769863	n/a      	4	394170
771463	n/a      	14	394989
780477	n/a      	26	399604
793383	n/a      	6	406212
794393	n/a      	16	406729
795422	n/a      	24	407256
808512	n/a      	4	413958
809734	n/a      	14	414584
810770	n/a      	23	415114
823891	n/a      	3	421832
825352	n/a      	13	422580
826383	n/a      	23	423108
840521	n/a      	3	430347
841297	n/a      	13	430744
846547	n/a      	25	433432
859420	n/a      	5	440023
860406	n/a      	15	440528
861443	n/a      	24	441059
874732	n/a      	4	447863
876014	n/a      	14	448519
877039	n/a      	25	449044
890379	n/a      	5	455874
890957	n/a      	15	456170
891984	n/a      	26	456696
904740	n/a      	6	463227
905910	n/a      	16	463826
910648	n/a      	25	466252
921838	n/a      	5	471981
925029	n/a      	15	473615
926063	n/a      	23	474144
938068	n/a      	3	480291
939326	n/a      	13	480935
940357	n/a      	26	481463
952014	n/a      	6	487431
953109	n/a      	16	487992
954133	n/a      	24	488516
967242	n/a      	4	495228
968309	n/a      	14	495774
969332	n/a      	26	496298
983740	n/a      	6	503675
985102	n/a      	16	504372
986127	n/a      	25	504897
998686	n/a      	5	511327
1001293	n/a      	15	512662
1004922	n/a      	23	514520
1016516	n/a      	3	520456
1017227	n/a      	13	520820
1022941	n/a      	25	523746
1035666	n/a      	5	530261
1036520	n/a      	15	530698
1037555	n/a      	26	531228
1050295	n/a      	6	537751
1051002	n/a      	16	538113
1052031	n/a      	24	538640
1064656	n/a      	4	545104
1066287	n/a      	14	545939
1067313	n/a      	23	546464
1078867	n/a      	3	552380
1080137	n/a      	13	553030
1081158	n/a      	26	553553
1094113	n/a      	6	560186
1095072	n/a      	16	560677
1096102	n/a      	26	561204
1108943	n/a      	6	567779
1109873	n/a      	16	568255
1115568	n/a      	24	571171
1125990	n/a      	4	576507
1127230	n/a      	14	577142
1128264	n/a      	25	577671
1140502	n/a      	5	583937
1141871	n/a      	15	584638
1142893	n/a      	23	585161
1156383	n/a      	3	592068
1157295	n/a      	13	592535
1158322	n/a      	26	593061
1171145	n/a      	6	599626
1172119	n/a      	16	600125
1173148	n/a      	25	600652
1185455	n/a      	5	606953
1186430	n/a      	15	607452
1190746	n/a      	23	609662
1203672	n/a      	3	616280
1204559	n/a      	13	616734
1205594	n/a      	24	617264
1217334	n/a      	4	623275
1218342	n/a      	14	623791
1226646	n/a      	26	628043
1240553	n/a      	6	635163
1243078	n/a      	16	636456
1244109	n/a      	25	636984
1255949	n/a      	5	643046
1256523	n/a      	15	643340
1257555	n/a      	23	643868
1270861	n/a      	3	650681
1271701	n/a      	13	651111
1272732	n/a      	23	651639
1285891	n/a      	3	658376
1286549	n/a      	13	658713
1287580	n/a      	25	659241
1299617	n/a      	5	665404
1300668	n/a      	15	665942
1301691	n/a      	24	666466
1314746	n/a      	4	673150
1315740	n/a      	14	673659
1319908	n/a      	24	675793
1335982	n/a      	4	684023
1336938	n/a      	14	684512
1337973	n/a      	24	685042
1350828	n/a      	4	691624
1351795	n/a      	14	692119
1352818	n/a      	26	692643
1364338	n/a      	6	698541
1367898	n/a      	16	700364
1373148	n/a      	23	703052
1382404	n/a      	3	707791
1383500	n/a      	13	708352
1384527	n/a      	25	708878
1400836	n/a      	5	717228
1401480	n/a      	15	717558
1402508	n/a      	24	718084
1417566	n/a      	4	725794
1418465	n/a      	14	726254
1419488	n/a      	26	726778
1432063	n/a      	6	733216
1432955	n/a      	16	733673
1433982	n/a      	25	734199
1447375	n/a      	5	741056
1448865	n/a      	15	741819
1453000	n/a      	23	743936
1464873	n/a      	999	750015
1467090	n/a      	2	751150
1468109	n/a      	23	751672
1481953	n/a      	3	758760
1482785	n/a      	13	759186
1483809	n/a      	25	759710
1495514	n/a      	5	765703
1496168	n/a      	15	766038
1497203	n/a      	24	766568
1508375	n/a      	4	772288
1509303	n/a      	14	772763
1513299	n/a      	26	774809
1526307	n/a      	6	781469
1527408	n/a      	16	782033
1528426	n/a      	23	782554
1539535	n/a      	3	788242
1540320	n/a      	13	788644
1541340	n/a      	26	789166
1555248	n/a      	6	796287
1556576	n/a      	16	796967
1557602	n/a      	24	797492
1572010	n/a      	4	804869
1573078	n/a      	14	805416
1574100	n/a      	25	805939
1587074	n/a      	5	812582
1587902	n/a      	15	813006
1588928	n/a      	23	813531
1600285	n/a      	3	819346
1601055	n/a      	13	819740
1608498	n/a      	25	823551
1622553	n/a      	5	830747
1623750	n/a      	15	831360
1624777	n/a      	26	831886
1638100	n/a      	6	838707
1638967	n/a      	16	839151
1642900	n/a      	23	841165
1656111	n/a      	3	847929
1656877	n/a      	13	848321
1657900	n/a      	25	848845
1670189	n/a      	999	855137
1671164	n/a      	2	855636
1672195	n/a      	23	856164
1685219	n/a      	3	862832
1686084	n/a      	13	863275
1690777	n/a      	26	865678
1703684	n/a      	6	872286
1704516	n/a      	16	872712
1705537	n/a      	23	873235
1717262	n/a      	3	879238
1717980	n/a      	13	879606
1718998	n/a      	26	880127
1730557	n/a      	6	886045
1731332	n/a      	16	886442
1738467	n/a      	23	890095
1752273	n/a      	3	897164
1753459	n/a      	13	897771
1754479	n/a      	26	898293
1768889	n/a      	6	905671
1769738	n/a      	16	906106
1770760	n/a      	25	906629
1783617	n/a      	5	913212
1784529	n/a      	15	913679
1785559	n/a      	23	914206
1800914	n/a      	3	922068
1801811	n/a      	13	922527
1806537	n/a      	26	924947
1817662	n/a      	6	930643
1818451	n/a      	16	931047
1819480	n/a      	23	931574
1833340	n/a      	3	938670
1834059	n/a      	13	939038
1835080	n/a      	24	939561
1849371	n/a      	4	946878
1850152	n/a      	14	947278
1851176	n/a      	26	947802
1863699	n/a      	6	954214
1865033	n/a      	16	954897
1866053	n/a      	25	955419
1879695	n/a      	5	962404
1880393	n/a      	15	962761
1883854	n/a      	23	964533
1898346	n/a      	3	971953
1899305	n/a      	13	972444
1900332	n/a      	25	972970
1914174	n/a      	5	980057
1914814	n/a      	15	980385
1915846	n/a      	24	980913
1927635	n/a      	4	986949
1928471	n/a      	14	987377
1929490	n/a      	23	987899
1942332	n/a      	3	994474
1943033	n/a      	13	994833
1944053	n/a      	25	995355
1956275	n/a      	5	1001613
1957143	n/a      	15	1002057
