onset	duration	type	sample
512297	n/a      	24	262296
525068	n/a      	4	268835
526570	n/a      	14	269604
527592	n/a      	23	270127
540064	n/a      	3	276513
540779	n/a      	13	276879
541805	n/a      	25	277404
555193	n/a      	5	284259
555994	n/a      	15	284669
557018	n/a      	23	285193
570824	n/a      	3	292262
571555	n/a      	13	292636
575662	n/a      	26	294739
588672	n/a      	6	301400
589436	n/a      	16	301791
590459	n/a      	23	302315
602016	n/a      	3	308232
602643	n/a      	13	308553
603670	n/a      	25	309079
619980	n/a      	5	317430
620506	n/a      	15	317699
621535	n/a      	26	318226
632641	n/a      	6	323912
633322	n/a      	16	324261
638088	n/a      	23	326701
652617	n/a      	3	334140
653217	n/a      	13	334447
654238	n/a      	25	334970
666479	n/a      	5	341237
667104	n/a      	15	341557
668135	n/a      	24	342085
682426	n/a      	4	349402
683447	n/a      	14	349925
684480	n/a      	26	350454
696037	n/a      	999	356371
698561	n/a      	2	357663
699592	n/a      	26	358191
711633	n/a      	6	364356
713328	n/a      	16	365224
718125	n/a      	23	367680
731500	n/a      	3	374528
732592	n/a      	13	375087
733621	n/a      	26	375614
746361	n/a      	6	382137
747199	n/a      	16	382566
748232	n/a      	24	383095
761123	n/a      	4	389695
761871	n/a      	14	390078
770705	n/a      	23	394601
784561	n/a      	3	401695
785471	n/a      	13	402161
786500	n/a      	23	402688
801857	n/a      	3	410551
802607	n/a      	13	410935
803633	n/a      	25	411460
817270	n/a      	5	418442
817926	n/a      	15	418778
818961	n/a      	24	419308
827930	n/a      	4	423900
828717	n/a      	14	424303
829754	n/a      	25	424834
840957	n/a      	5	430570
841373	n/a      	15	430783
845195	n/a      	25	432740
856320	n/a      	5	438436
857068	n/a      	15	438819
858090	n/a      	26	439342
870998	n/a      	6	445951
871854	n/a      	16	446389
872885	n/a      	23	446917
886027	n/a      	3	453646
886590	n/a      	13	453934
889934	n/a      	25	455646
902592	n/a      	5	462127
903539	n/a      	15	462612
904563	n/a      	26	463136
917387	n/a      	6	469702
918236	n/a      	16	470137
919256	n/a      	23	470659
932449	n/a      	3	477414
933004	n/a      	13	477698
934037	n/a      	24	478227
948963	n/a      	999	485869
951469	n/a      	2	487152
958307	n/a      	23	490653
970367	n/a      	3	496828
971404	n/a      	13	497359
972422	n/a      	26	497880
986330	n/a      	6	505001
988363	n/a      	16	506042
989385	n/a      	25	506565
1000975	n/a      	5	512499
1001449	n/a      	15	512742
1002480	n/a      	24	513270
1014254	n/a      	4	519298
1015105	n/a      	14	519734
1018844	n/a      	23	521648
1031785	n/a      	3	528274
1032227	n/a      	13	528500
1033256	n/a      	26	529027
1046213	n/a      	6	535661
1047090	n/a      	16	536110
1048115	n/a      	23	536635
1061459	n/a      	3	543467
1062826	n/a      	13	544167
1063848	n/a      	25	544690
1077473	n/a      	5	551666
1078160	n/a      	15	552018
1079193	n/a      	23	552547
1092686	n/a      	3	559455
1093346	n/a      	13	559793
1096857	n/a      	25	561591
1109564	n/a      	999	568097
1110961	n/a      	2	568812
1111986	n/a      	26	569337
1124895	n/a      	6	575946
1127953	n/a      	16	577512
1128984	n/a      	23	578040
1142143	n/a      	999	584777
1143121	n/a      	2	585278
1144146	n/a      	24	585803
1158572	n/a      	4	593189
1159303	n/a      	14	593563
1160328	n/a      	25	594088
1172635	n/a      	5	600389
1173295	n/a      	15	600727
1177041	n/a      	26	602645
1190783	n/a      	6	609681
1191561	n/a      	16	610079
1192586	n/a      	23	610604
1203943	n/a      	3	616419
1204480	n/a      	13	616694
1205498	n/a      	24	617215
1218123	n/a      	4	623679
1219422	n/a      	14	624344
1220443	n/a      	25	624867
1232283	n/a      	5	630929
1232861	n/a      	15	631225
1233889	n/a      	26	631751
1246596	n/a      	6	638257
1247494	n/a      	16	638717
1250033	n/a      	24	640017
1262893	n/a      	4	646601
1263861	n/a      	14	647097
1268814	n/a      	23	649633
1279836	n/a      	3	655276
1280254	n/a      	13	655490
1281273	n/a      	25	656012
1293582	n/a      	5	662314
1294404	n/a      	15	662735
1295436	n/a      	26	663263
1307092	n/a      	6	669231
1307686	n/a      	16	669535
1308711	n/a      	23	670060
1323605	n/a      	3	677686
1324246	n/a      	13	678014
1325275	n/a      	24	678541
1336449	n/a      	4	684262
1337371	n/a      	14	684734
1338404	n/a      	25	685263
1350645	n/a      	5	691530
1351115	n/a      	15	691771
1353916	n/a      	24	693205
1365475	n/a      	4	699123
1366115	n/a      	14	699451
1369664	n/a      	26	701268
1383139	n/a      	6	708167
1384053	n/a      	16	708635
1385074	n/a      	26	709158
1398836	n/a      	6	716204
1399684	n/a      	16	716638
1400703	n/a      	24	717160
1413998	n/a      	4	723967
1414715	n/a      	14	724334
1415734	n/a      	23	724856
1429877	n/a      	3	732097
1430484	n/a      	13	732408
1433717	n/a      	25	734063
1445756	n/a      	5	740227
1446297	n/a      	15	740504
1447328	n/a      	26	741032
1461736	n/a      	6	748409
1462611	n/a      	16	748857
1463639	n/a      	23	749383
1476482	n/a      	3	755959
1478467	n/a      	13	756975
1479486	n/a      	25	757497
1492479	n/a      	5	764149
1492953	n/a      	15	764392
1493982	n/a      	26	764919
1508176	n/a      	6	772186
1508818	n/a      	16	772515
1512297	n/a      	23	774296
1525322	n/a      	3	780965
1525746	n/a      	13	781182
1526777	n/a      	23	781710
1538482	n/a      	3	787703
1538961	n/a      	13	787948
1539988	n/a      	25	788474
1552279	n/a      	999	794767
1553129	n/a      	2	795202
1554150	n/a      	24	795725
1567207	n/a      	4	802410
1567936	n/a      	14	802783
1573000	n/a      	23	805376
1584174	n/a      	999	811097
1584711	n/a      	2	811372
1585744	n/a      	24	811901
1601705	n/a      	4	820073
1603006	n/a      	14	820739
1604027	n/a      	26	821262
1616000	n/a      	999	827392
1618615	n/a      	2	828731
1623494	n/a      	25	831229
1636836	n/a      	5	838060
1637301	n/a      	15	838298
1638324	n/a      	26	838822
1652230	n/a      	6	845942
1652990	n/a      	16	846331
1654018	n/a      	23	846857
1664824	n/a      	3	852390
1665518	n/a      	13	852745
1666547	n/a      	24	853272
1679621	n/a      	4	859966
1680301	n/a      	14	860314
1683811	n/a      	23	862111
1697668	n/a      	3	869206
1698086	n/a      	13	869420
1699105	n/a      	25	869942
1711430	n/a      	5	876252
1712053	n/a      	15	876571
1713084	n/a      	26	877099
1726992	n/a      	6	884220
1728061	n/a      	16	884767
1729078	n/a      	24	885288
1742189	n/a      	4	892001
1742932	n/a      	14	892381
1743959	n/a      	23	892907
1757268	n/a      	3	899721
1757789	n/a      	13	899988
1758822	n/a      	25	900517
1771695	n/a      	5	907108
1772332	n/a      	15	907434
1774852	n/a      	25	908724
1786559	n/a      	5	914718
1787570	n/a      	15	915236
1788596	n/a      	26	915761
1800670	n/a      	6	921943
1801348	n/a      	16	922290
1802373	n/a      	23	922815
1815633	n/a      	3	929604
1816340	n/a      	13	929966
1820057	n/a      	25	931869
1834115	n/a      	5	939067
1834586	n/a      	15	939308
1835617	n/a      	26	939836
1848943	n/a      	6	946659
1849627	n/a      	16	947009
1850646	n/a      	23	947531
1862521	n/a      	3	953611
1863027	n/a      	13	953870
1864059	n/a      	24	954398
1878469	n/a      	4	961776
1879449	n/a      	14	962278
