onset	duration	type	sample
610449	n/a      	15	312550
611469	n/a      	26	313072
622574	n/a      	6	318758
623137	n/a      	16	319046
626576	n/a      	23	320807
641111	n/a      	3	328249
641824	n/a      	13	328614
642848	n/a      	25	329138
655088	n/a      	5	335405
655592	n/a      	15	335663
656627	n/a      	24	336193
670918	n/a      	4	343510
671646	n/a      	14	343883
672674	n/a      	26	344409
684230	n/a      	6	350326
685041	n/a      	16	350741
686066	n/a      	26	351266
698125	n/a      	6	357440
698736	n/a      	16	357753
703330	n/a      	23	360105
716723	n/a      	3	366962
717408	n/a      	13	367313
718428	n/a      	26	367835
731168	n/a      	6	374358
731760	n/a      	16	374661
732787	n/a      	24	375187
745682	n/a      	4	381789
746342	n/a      	14	382127
749586	n/a      	23	383788
763445	n/a      	3	390884
764223	n/a      	13	391282
765248	n/a      	23	391807
780609	n/a      	3	399672
781311	n/a      	13	400031
782330	n/a      	25	400553
795973	n/a      	5	407538
796461	n/a      	15	407788
797492	n/a      	24	408316
806447	n/a      	4	412901
807270	n/a      	14	413322
808303	n/a      	25	413851
819492	n/a      	5	419580
819949	n/a      	15	419814
826520	n/a      	25	423178
837641	n/a      	5	428872
838523	n/a      	15	429324
839545	n/a      	26	429847
852451	n/a      	6	436455
853422	n/a      	16	436952
854441	n/a      	23	437474
867582	n/a      	3	444202
868350	n/a      	13	444595
871771	n/a      	25	446347
884430	n/a      	5	452828
884955	n/a      	15	453097
885982	n/a      	26	453623
898807	n/a      	6	460189
899324	n/a      	16	460454
900344	n/a      	23	460976
913535	n/a      	999	467730
914180	n/a      	2	468060
915207	n/a      	24	468586
930150	n/a      	4	476237
931074	n/a      	14	476710
938428	n/a      	23	480475
950457	n/a      	3	486634
951154	n/a      	13	486991
952178	n/a      	26	487515
966086	n/a      	6	494636
966707	n/a      	16	494954
967738	n/a      	25	495482
979330	n/a      	5	501417
980072	n/a      	15	501797
981102	n/a      	24	502324
992875	n/a      	999	508352
993451	n/a      	2	508647
995910	n/a      	23	509906
1008855	n/a      	3	516534
1009555	n/a      	13	516892
1010574	n/a      	26	517414
1023533	n/a      	6	524049
1025051	n/a      	16	524826
1026070	n/a      	23	525348
1039414	n/a      	999	532180
1039984	n/a      	2	532472
1041016	n/a      	25	533000
1054643	n/a      	5	539977
1055080	n/a      	15	540201
1056111	n/a      	23	540729
1069605	n/a      	3	547638
1070025	n/a      	13	547853
1075914	n/a      	25	550868
1088621	n/a      	5	557374
1089199	n/a      	15	557670
1090227	n/a      	26	558196
1103133	n/a      	6	564804
1103961	n/a      	16	565228
1104986	n/a      	23	565753
1118146	n/a      	3	572491
1118768	n/a      	13	572809
1119801	n/a      	24	573338
1134242	n/a      	4	580732
1134879	n/a      	14	581058
1135914	n/a      	25	581588
1148219	n/a      	5	587888
1148590	n/a      	15	588078
1151775	n/a      	26	589709
1165500	n/a      	6	596736
1165967	n/a      	16	596975
1166986	n/a      	23	597497
1178344	n/a      	3	603312
1179016	n/a      	13	603656
1180033	n/a      	24	604177
1192641	n/a      	4	610632
1193541	n/a      	14	611093
1194561	n/a      	25	611615
1206402	n/a      	5	617678
1206934	n/a      	15	617950
1207955	n/a      	26	618473
1220664	n/a      	6	624980
1221063	n/a      	16	625184
1223617	n/a      	24	626492
1236494	n/a      	999	633085
1236943	n/a      	2	633315
1239846	n/a      	23	634801
1250863	n/a      	999	640442
1251406	n/a      	2	640720
1252434	n/a      	25	641246
1264742	n/a      	5	647548
1265188	n/a      	15	647776
1266211	n/a      	26	648300
1277869	n/a      	6	654269
1278396	n/a      	16	654539
1279420	n/a      	23	655063
1294332	n/a      	3	662698
1295156	n/a      	13	663120
1296186	n/a      	24	663647
1307359	n/a      	4	669368
1308035	n/a      	14	669714
1309063	n/a      	25	670240
1321305	n/a      	5	676508
1321836	n/a      	15	676780
1324326	n/a      	24	678055
1335883	n/a      	4	683972
1336516	n/a      	14	684296
1342910	n/a      	26	687570
1356383	n/a      	6	694468
1357076	n/a      	16	694823
1358105	n/a      	26	695350
1371881	n/a      	6	702403
1372492	n/a      	16	702716
1373518	n/a      	24	703241
1386809	n/a      	4	710046
1387402	n/a      	14	710350
1388432	n/a      	23	710877
1402572	n/a      	3	718117
1403492	n/a      	13	718588
1407379	n/a      	25	720578
1419420	n/a      	5	726743
1419986	n/a      	15	727033
1421008	n/a      	26	727556
1435416	n/a      	6	734933
1435994	n/a      	16	735229
1437018	n/a      	23	735753
1449861	n/a      	3	742329
1450443	n/a      	13	742627
1451467	n/a      	25	743151
1464457	n/a      	5	749802
1466105	n/a      	15	750646
1467129	n/a      	26	751170
1481320	n/a      	6	758436
1481818	n/a      	16	758691
1489164	n/a      	23	762452
1502205	n/a      	3	769129
1502801	n/a      	13	769434
1503828	n/a      	23	769960
1515549	n/a      	3	775961
1516602	n/a      	13	776500
1517621	n/a      	25	777022
1529910	n/a      	5	783314
1530473	n/a      	15	783602
1531500	n/a      	24	784128
1544557	n/a      	4	790813
1545191	n/a      	14	791138
1549217	n/a      	23	793199
1560363	n/a      	3	798906
1560855	n/a      	13	799158
1561887	n/a      	24	799686
1577846	n/a      	4	807857
1578551	n/a      	14	808218
1579584	n/a      	26	808747
1591572	n/a      	6	814885
1592256	n/a      	16	815235
1595578	n/a      	25	816936
1608904	n/a      	5	823759
1609391	n/a      	15	824008
1610424	n/a      	26	824537
1624334	n/a      	6	831659
1624783	n/a      	16	831889
1625803	n/a      	23	832411
1636594	n/a      	3	837936
1636982	n/a      	13	838135
1638014	n/a      	24	838663
1651105	n/a      	4	845366
1651725	n/a      	14	845683
1655545	n/a      	23	847639
1669404	n/a      	3	854735
1670023	n/a      	13	855052
1671041	n/a      	25	855573
1683383	n/a      	5	861892
1683797	n/a      	15	862104
1684820	n/a      	26	862628
1698729	n/a      	6	869749
1699334	n/a      	16	870059
1700365	n/a      	24	870587
1713475	n/a      	4	877299
1714107	n/a      	14	877623
1715129	n/a      	23	878146
1728436	n/a      	3	884959
1728830	n/a      	13	885161
1729857	n/a      	25	885687
1742732	n/a      	5	892279
1743164	n/a      	15	892500
1746555	n/a      	25	894236
1758262	n/a      	5	900230
1758652	n/a      	15	900430
1759682	n/a      	26	900957
1771756	n/a      	6	907139
1772309	n/a      	16	907422
1773326	n/a      	23	907943
1786586	n/a      	3	914732
1786996	n/a      	13	914942
1790590	n/a      	25	916782
1804650	n/a      	5	923981
1805330	n/a      	15	924329
1806354	n/a      	26	924853
1819680	n/a      	6	931676
1820779	n/a      	16	932239
1821799	n/a      	23	932761
1833674	n/a      	3	938841
1834244	n/a      	13	939133
1835262	n/a      	24	939654
1849670	n/a      	4	947031
1850322	n/a      	14	947365
