onset	duration	type	sample
468578	n/a      	14	239912
469609	n/a      	23	240440
478896	n/a      	3	245195
479820	n/a      	13	245668
483887	n/a      	26	247750
496645	n/a      	6	254282
497467	n/a      	16	254703
498498	n/a      	25	255231
511355	n/a      	5	261814
512537	n/a      	15	262419
513561	n/a      	24	262943
526369	n/a      	4	269501
527449	n/a      	14	270054
528473	n/a      	23	270578
540963	n/a      	3	276973
541875	n/a      	13	277440
542902	n/a      	25	277966
556293	n/a      	5	284822
557186	n/a      	15	285279
558215	n/a      	23	285806
572156	n/a      	3	292944
573266	n/a      	13	293512
578180	n/a      	26	296028
591205	n/a      	6	302697
592506	n/a      	16	303363
593527	n/a      	23	303886
605084	n/a      	3	309803
605705	n/a      	13	310121
606738	n/a      	25	310650
623049	n/a      	5	319001
623928	n/a      	15	319451
624953	n/a      	26	319976
636076	n/a      	6	325671
637186	n/a      	16	326239
643168	n/a      	23	329302
657727	n/a      	3	336756
658465	n/a      	2	337134
659496	n/a      	25	337662
671721	n/a      	5	343921
673873	n/a      	2	345023
674893	n/a      	24	345545
689186	n/a      	4	352863
690447	n/a      	14	353509
691475	n/a      	26	354035
703029	n/a      	6	359951
704184	n/a      	16	360542
705201	n/a      	26	361063
717258	n/a      	6	367236
718814	n/a      	16	368033
724150	n/a      	23	370765
737541	n/a      	3	377621
738902	n/a      	13	378318
739932	n/a      	26	378845
752670	n/a      	6	385367
754512	n/a      	16	386310
755541	n/a      	24	386837
768434	n/a      	4	393438
769350	n/a      	14	393907
776096	n/a      	23	397361
789951	n/a      	3	404455
791086	n/a      	13	405036
792107	n/a      	23	405559
807465	n/a      	3	413422
808277	n/a      	13	413838
809307	n/a      	25	414365
822930	n/a      	5	421340
823748	n/a      	15	421759
824785	n/a      	24	422290
833738	n/a      	4	426874
834717	n/a      	14	427375
835744	n/a      	25	427901
846932	n/a      	5	433629
847604	n/a      	15	433973
851322	n/a      	25	435877
862445	n/a      	5	441572
863219	n/a      	15	441968
864250	n/a      	26	442496
877156	n/a      	6	449104
879262	n/a      	16	450182
880277	n/a      	23	450702
893420	n/a      	3	457431
894324	n/a      	13	457894
900297	n/a      	25	460952
912953	n/a      	5	467432
913643	n/a      	15	467785
914676	n/a      	26	468314
927498	n/a      	6	474879
928268	n/a      	16	475273
929285	n/a      	23	475794
942479	n/a      	3	482549
943188	n/a      	13	482912
944217	n/a      	24	483439
959158	n/a      	4	491089
960033	n/a      	14	491537
965676	n/a      	23	494426
977719	n/a      	3	500592
978986	n/a      	13	501241
980010	n/a      	26	501765
993916	n/a      	6	508885
994818	n/a      	16	509347
995838	n/a      	25	509869
1007428	n/a      	5	515803
1007992	n/a      	15	516092
1009016	n/a      	24	516616
1020807	n/a      	4	522653
1021777	n/a      	14	523150
1026213	n/a      	23	525421
1039154	n/a      	3	532047
1039842	n/a      	13	532399
1040875	n/a      	26	532928
1053832	n/a      	6	539562
1054545	n/a      	16	539927
1055570	n/a      	23	540452
1068912	n/a      	3	547283
1069543	n/a      	2	547606
1070566	n/a      	25	548130
1084191	n/a      	5	555106
1084672	n/a      	15	555352
1085697	n/a      	23	555877
1099188	n/a      	3	562784
1100736	n/a      	2	563577
1104795	n/a      	25	565655
1117502	n/a      	5	572161
1118184	n/a      	15	572510
1119207	n/a      	26	573034
1132115	n/a      	6	579643
1132896	n/a      	16	580043
1133918	n/a      	23	580566
1147076	n/a      	3	587303
1148840	n/a      	2	588206
1149865	n/a      	24	588731
1164291	n/a      	4	596117
1165008	n/a      	2	596484
1166029	n/a      	25	597007
1178336	n/a      	5	603308
1178918	n/a      	15	603606
1181992	n/a      	26	605180
1195734	n/a      	6	612216
1198096	n/a      	16	613425
1199121	n/a      	23	613950
1210480	n/a      	3	619766
1211023	n/a      	13	620044
1212049	n/a      	24	620569
1224674	n/a      	4	627033
1225352	n/a      	2	627380
1226379	n/a      	25	627906
1238203	n/a      	5	633960
1239287	n/a      	2	634515
1240305	n/a      	26	635036
1253014	n/a      	6	641543
1253799	n/a      	16	641945
1258037	n/a      	24	644115
1270896	n/a      	4	650699
1271773	n/a      	14	651148
1273814	n/a      	23	652193
1284834	n/a      	3	657835
1287045	n/a      	13	658967
1288074	n/a      	25	659494
1300381	n/a      	5	665795
1301596	n/a      	15	666417
1302619	n/a      	26	666941
1314492	n/a      	6	673020
1315037	n/a      	16	673299
1316063	n/a      	23	673824
1330973	n/a      	3	681458
1332756	n/a      	2	682371
1333777	n/a      	24	682894
1344951	n/a      	4	688615
1345746	n/a      	14	689022
1346771	n/a      	25	689547
1359012	n/a      	5	695814
1359506	n/a      	15	696067
1362467	n/a      	24	697583
1374025	n/a      	4	703501
1375283	n/a      	14	704145
1378781	n/a      	26	705936
1392256	n/a      	6	712835
1393100	n/a      	16	713267
1394125	n/a      	26	713792
1407902	n/a      	6	720846
1408588	n/a      	16	721197
1409605	n/a      	24	721718
1422898	n/a      	4	728524
1423666	n/a      	14	728917
1424688	n/a      	23	729440
1438813	n/a      	3	736672
1439932	n/a      	13	737245
1443135	n/a      	25	738885
1455174	n/a      	5	745049
1455682	n/a      	15	745309
1456711	n/a      	26	745836
1471121	n/a      	6	753214
1471803	n/a      	16	753563
1472824	n/a      	23	754086
1485666	n/a      	3	760661
1486650	n/a      	2	761165
1487670	n/a      	25	761687
1500646	n/a      	5	768331
1501201	n/a      	15	768615
1502232	n/a      	26	769143
1516426	n/a      	6	776410
1517361	n/a      	2	776889
1520297	n/a      	23	778392
1533340	n/a      	3	785070
1537273	n/a      	13	787084
1538297	n/a      	23	787608
1550021	n/a      	3	793611
1550729	n/a      	13	793973
1551758	n/a      	25	794500
1564049	n/a      	5	800793
1564688	n/a      	15	801120
1565719	n/a      	24	801648
1578777	n/a      	4	808334
1579912	n/a      	14	808915
