onset	duration	type	sample
614080	n/a      	13	314409
615113	n/a      	25	314938
631424	n/a      	5	323289
632254	n/a      	15	323714
633279	n/a      	26	324239
644402	n/a      	6	329934
645168	n/a      	16	330326
650111	n/a      	23	332857
664654	n/a      	3	340303
665879	n/a      	13	340930
666908	n/a      	25	341457
679150	n/a      	5	347725
679902	n/a      	15	348110
680922	n/a      	24	348632
695213	n/a      	4	355949
696326	n/a      	14	356519
697352	n/a      	26	357044
708908	n/a      	999	362961
710230	n/a      	2	363638
711262	n/a      	26	364166
723318	n/a      	6	370339
724318	n/a      	16	370851
731664	n/a      	23	374612
745037	n/a      	3	381459
745926	n/a      	13	381914
746961	n/a      	26	382444
759699	n/a      	6	388966
760479	n/a      	16	389365
761506	n/a      	24	389891
774395	n/a      	4	396490
775629	n/a      	14	397122
779936	n/a      	23	399327
793795	n/a      	3	406423
794934	n/a      	13	407006
795967	n/a      	23	407535
811342	n/a      	3	415407
812357	n/a      	13	415927
813381	n/a      	25	416451
827021	n/a      	5	423435
828211	n/a      	15	424044
829244	n/a      	24	424573
838197	n/a      	4	429157
839459	n/a      	14	429803
840486	n/a      	25	430329
851676	n/a      	999	436058
853172	n/a      	2	436824
857867	n/a      	25	439228
868990	n/a      	5	444923
870363	n/a      	15	445626
871395	n/a      	26	446154
884320	n/a      	6	452772
885252	n/a      	16	453249
886273	n/a      	23	453772
899414	n/a      	3	460500
900531	n/a      	13	461072
905072	n/a      	25	463397
917730	n/a      	5	469878
919354	n/a      	15	470709
920387	n/a      	26	471238
933227	n/a      	6	477812
934387	n/a      	16	478406
935414	n/a      	23	478932
948605	n/a      	3	485686
949410	n/a      	13	486098
950445	n/a      	24	486628
965387	n/a      	4	494278
966225	n/a      	14	494707
972154	n/a      	23	497743
984188	n/a      	3	503904
985057	n/a      	13	504349
986078	n/a      	26	504872
999986	n/a      	6	511993
1000809	n/a      	16	512414
1001838	n/a      	25	512941
1013430	n/a      	5	518876
1014463	n/a      	15	519405
1015484	n/a      	24	519928
1027273	n/a      	4	525964
1028334	n/a      	14	526507
1032164	n/a      	23	528468
1045105	n/a      	3	535094
1045832	n/a      	13	535466
1046859	n/a      	26	535992
1059816	n/a      	6	542626
1060512	n/a      	16	542982
1061537	n/a      	23	543507
1074881	n/a      	3	550339
1075688	n/a      	13	550752
1076719	n/a      	25	551280
1090342	n/a      	5	558255
1091293	n/a      	15	558742
1092314	n/a      	23	559265
1105807	n/a      	3	566173
1106936	n/a      	13	566751
1110545	n/a      	25	568599
1123254	n/a      	5	575106
1124125	n/a      	15	575552
1125158	n/a      	26	576081
1138066	n/a      	6	582690
1138967	n/a      	16	583151
1139986	n/a      	23	583673
1153145	n/a      	3	590410
1153982	n/a      	13	590839
1155000	n/a      	24	591360
1169441	n/a      	4	598754
1170805	n/a      	14	599452
1171830	n/a      	25	599977
1184137	n/a      	5	606278
1185381	n/a      	15	606915
1189779	n/a      	26	609167
1203520	n/a      	6	616202
1204830	n/a      	16	616873
1205857	n/a      	23	617399
1217215	n/a      	3	623214
1218070	n/a      	13	623652
1219104	n/a      	24	624181
1231709	n/a      	4	630635
1232828	n/a      	14	631208
1233850	n/a      	25	631731
1245688	n/a      	5	637792
1246588	n/a      	15	638253
1247609	n/a      	26	638776
1260316	n/a      	6	645282
1261309	n/a      	16	645790
1264355	n/a      	24	647350
1277215	n/a      	4	653934
1278092	n/a      	14	654383
1282508	n/a      	23	656644
1293547	n/a      	3	662296
1294428	n/a      	13	662747
1295453	n/a      	25	663272
1307760	n/a      	5	669573
1308561	n/a      	15	669983
1309582	n/a      	26	670506
1321238	n/a      	6	676474
1322170	n/a      	16	676951
1323191	n/a      	23	677474
1338102	n/a      	3	685108
1338857	n/a      	13	685495
1339891	n/a      	24	686024
1351045	n/a      	4	691735
1352088	n/a      	14	692269
1353117	n/a      	25	692796
1365357	n/a      	5	699063
1366432	n/a      	15	699613
1369697	n/a      	24	701285
1381254	n/a      	4	707202
1382393	n/a      	14	707785
1385443	n/a      	26	709347
1398918	n/a      	6	716246
1400057	n/a      	16	716829
1401088	n/a      	26	717357
1414850	n/a      	6	724403
1415666	n/a      	16	724821
1416684	n/a      	24	725342
1429979	n/a      	4	732149
1431039	n/a      	14	732692
1432064	n/a      	23	733217
1446209	n/a      	3	740459
1446896	n/a      	13	740811
1450148	n/a      	25	742476
1462188	n/a      	5	748640
1462902	n/a      	15	749006
1463926	n/a      	26	749530
1478334	n/a      	6	756907
1479168	n/a      	16	757334
1480188	n/a      	23	757856
1493029	n/a      	3	764431
1493711	n/a      	13	764780
1494734	n/a      	25	765304
1507727	n/a      	5	771956
1508471	n/a      	15	772337
1509496	n/a      	26	772862
1523688	n/a      	6	780128
1524375	n/a      	16	780480
1527311	n/a      	23	781983
1540336	n/a      	3	788652
1541359	n/a      	13	789176
1542389	n/a      	23	789703
1554098	n/a      	3	795698
1554998	n/a      	13	796159
1556018	n/a      	25	796681
1568309	n/a      	5	802974
1569373	n/a      	15	803519
1570396	n/a      	24	804043
1583455	n/a      	4	810729
1584973	n/a      	14	811506
1589590	n/a      	23	813870
1600746	n/a      	3	819582
1601406	n/a      	13	819920
1602434	n/a      	24	820446
1618393	n/a      	999	828617
1619414	n/a      	2	829140
1620430	n/a      	26	829660
1632422	n/a      	6	835800
1633430	n/a      	16	836316
1639230	n/a      	25	839286
1652572	n/a      	5	846117
1653436	n/a      	15	846559
1654461	n/a      	26	847084
1668385	n/a      	6	854213
1669389	n/a      	16	854727
1670406	n/a      	23	855248
1681195	n/a      	3	860772
1682133	n/a      	13	861252
1683150	n/a      	24	861773
1696242	n/a      	4	868476
1697195	n/a      	14	868964
1700883	n/a      	23	870852
1714740	n/a      	3	877947
1715492	n/a      	13	878332
1716512	n/a      	25	878854
1728852	n/a      	5	885172
1729762	n/a      	15	885638
1730789	n/a      	26	886164
1744697	n/a      	6	893285
1745699	n/a      	16	893798
1746719	n/a      	24	894320
1759828	n/a      	4	901032
1760705	n/a      	14	901481
1761732	n/a      	23	902007
1775039	n/a      	3	908820
1775795	n/a      	13	909207
1776828	n/a      	25	909736
1789701	n/a      	5	916327
1790666	n/a      	15	916821
1794977	n/a      	25	919028
1806684	n/a      	5	925022
1807488	n/a      	15	925434
1808521	n/a      	26	925963
1820594	n/a      	6	932144
1821529	n/a      	16	932623
1822547	n/a      	23	933144
1835807	n/a      	3	939933
1836586	n/a      	13	940332
1839596	n/a      	25	941873
1853639	n/a      	5	949063
1854336	n/a      	15	949420
1855359	n/a      	26	949944
1868684	n/a      	6	956766
1869834	n/a      	16	957355
1870854	n/a      	23	957877
1882729	n/a      	999	963957
1884098	n/a      	2	964658
1885117	n/a      	24	965180
1899527	n/a      	4	972558
1900615	n/a      	14	973115
