onset	duration	type	sample
485680	n/a      	23	248668
500420	n/a      	3	256215
501451	n/a      	13	256743
506947	n/a      	23	259557
518135	n/a      	3	265285
518932	n/a      	13	265693
519957	n/a      	26	266218
535533	n/a      	6	274193
537002	n/a      	16	274945
538021	n/a      	24	275467
550797	n/a      	4	282008
551705	n/a      	14	282473
552734	n/a      	25	283000
564324	n/a      	999	288934
566258	n/a      	2	289924
567279	n/a      	24	290447
578902	n/a      	4	296398
580553	n/a      	14	297243
581576	n/a      	25	297767
594666	n/a      	5	304469
595344	n/a      	15	304816
600857	n/a      	26	307639
614633	n/a      	6	314692
615801	n/a      	16	315290
616818	n/a      	23	315811
629828	n/a      	3	322472
630506	n/a      	13	322819
631531	n/a      	25	323344
645574	n/a      	999	330534
646480	n/a      	2	330998
650096	n/a      	23	332849
664264	n/a      	3	340103
665088	n/a      	13	340525
666117	n/a      	25	341052
677842	n/a      	999	347055
678615	n/a      	2	347451
679646	n/a      	25	347979
692504	n/a      	5	354562
693102	n/a      	15	354868
697412	n/a      	23	357075
712305	n/a      	3	364700
713207	n/a      	13	365162
714225	n/a      	26	365683
726215	n/a      	6	371822
726871	n/a      	16	372158
727900	n/a      	24	372685
742346	n/a      	4	380081
743068	n/a      	14	380451
757066	n/a      	26	387618
769969	n/a      	6	394224
770789	n/a      	16	394644
771828	n/a      	24	395176
784914	n/a      	4	401876
785844	n/a      	14	402352
786875	n/a      	23	402880
799992	n/a      	3	409596
800846	n/a      	13	410033
801871	n/a      	23	410558
816006	n/a      	3	417795
816709	n/a      	13	418155
820297	n/a      	25	419992
833170	n/a      	999	426583
834316	n/a      	2	427170
835342	n/a      	24	427695
848633	n/a      	4	434500
849531	n/a      	14	434960
850555	n/a      	25	435484
863895	n/a      	5	442314
864531	n/a      	15	442640
865549	n/a      	26	443161
878307	n/a      	6	449693
881004	n/a      	16	451074
890539	n/a      	25	455956
901711	n/a      	5	461676
902387	n/a      	15	462022
903418	n/a      	23	462550
915422	n/a      	3	468696
916211	n/a      	13	469100
917246	n/a      	26	469630
928900	n/a      	6	475597
929715	n/a      	16	476014
930738	n/a      	24	476538
943846	n/a      	4	483249
945297	n/a      	14	483992
946320	n/a      	26	484516
960727	n/a      	6	491892
961523	n/a      	16	492300
962549	n/a      	25	492825
975104	n/a      	5	499253
975953	n/a      	15	499688
981281	n/a      	23	502416
992859	n/a      	3	508344
993609	n/a      	13	508728
996715	n/a      	25	510318
1009406	n/a      	5	516816
1010367	n/a      	15	517308
1011395	n/a      	26	517834
1024135	n/a      	6	524357
1024865	n/a      	16	524731
1025889	n/a      	24	525255
1038498	n/a      	4	531711
1039143	n/a      	14	532041
1040168	n/a      	23	532566
1051725	n/a      	3	538483
1052881	n/a      	13	539075
1053912	n/a      	26	539603
1066871	n/a      	6	546238
1068000	n/a      	16	546816
1069023	n/a      	26	547340
1081867	n/a      	999	553916
1084561	n/a      	2	555295
1099859	n/a      	24	563128
1110289	n/a      	4	568468
1111541	n/a      	14	569109
1112568	n/a      	25	569635
1124803	n/a      	5	575899
1125566	n/a      	15	576290
1126598	n/a      	23	576818
1140082	n/a      	3	583722
1141695	n/a      	13	584548
1142727	n/a      	26	585076
1155527	n/a      	6	591630
1156543	n/a      	16	592150
1157572	n/a      	25	592677
1169873	n/a      	5	598975
1170580	n/a      	15	599337
1181156	n/a      	23	604752
1194076	n/a      	3	611367
1195021	n/a      	13	611851
1196051	n/a      	24	612378
1207787	n/a      	4	618387
1208701	n/a      	14	618855
1211893	n/a      	26	620489
1225803	n/a      	6	627611
1226621	n/a      	16	628030
1227639	n/a      	25	628551
1239465	n/a      	5	634606
1243637	n/a      	15	636742
1244670	n/a      	23	637271
1257979	n/a      	3	644085
1258693	n/a      	13	644451
1259715	n/a      	23	644974
1272875	n/a      	3	651712
1273510	n/a      	13	652037
1274529	n/a      	25	652559
1286570	n/a      	5	658724
1287146	n/a      	15	659019
1288174	n/a      	24	659545
1301232	n/a      	4	666231
1301844	n/a      	14	666544
1305852	n/a      	24	668596
1321871	n/a      	4	676798
1322617	n/a      	14	677180
1323643	n/a      	24	677705
1336500	n/a      	4	684288
1337377	n/a      	14	684737
1338404	n/a      	26	685263
1349912	n/a      	999	691155
1351379	n/a      	2	691906
1364047	n/a      	23	698392
1373297	n/a      	3	703128
1373898	n/a      	13	703436
1374924	n/a      	25	703961
1391229	n/a      	999	712309
1393266	n/a      	2	713352
1394289	n/a      	24	713876
1409211	n/a      	4	721516
1410041	n/a      	14	721941
1411070	n/a      	26	722468
1423639	n/a      	6	728903
1424441	n/a      	16	729314
1425463	n/a      	25	729837
1438852	n/a      	5	736692
1439607	n/a      	15	737079
1442406	n/a      	23	738512
1454281	n/a      	3	744592
1454953	n/a      	13	744936
1455984	n/a      	23	745464
1469844	n/a      	3	752560
1470393	n/a      	13	752841
1471414	n/a      	25	753364
1483121	n/a      	999	759358
1484568	n/a      	2	760099
1485592	n/a      	24	760623
1496750	n/a      	4	766336
1497439	n/a      	14	766689
1501324	n/a      	26	768678
1514330	n/a      	6	775337
1515688	n/a      	16	776032
1516717	n/a      	23	776559
1527824	n/a      	3	782246
1529496	n/a      	13	783102
1530514	n/a      	26	783623
1544422	n/a      	999	790744
1545807	n/a      	2	791453
1546826	n/a      	24	791975
1561236	n/a      	4	799353
1561990	n/a      	14	799739
1563023	n/a      	25	800268
1575998	n/a      	999	806911
1579734	n/a      	2	808824
1580754	n/a      	23	809346
1592111	n/a      	3	815161
1592910	n/a      	13	815570
1597002	n/a      	25	817665
1611061	n/a      	999	824863
1611854	n/a      	2	825269
1612881	n/a      	26	825795
1626207	n/a      	999	832618
1627551	n/a      	2	833306
1631227	n/a      	23	835188
1644465	n/a      	3	841966
1645213	n/a      	13	842349
1646236	n/a      	25	842873
1658527	n/a      	999	849166
1659533	n/a      	2	849681
1660564	n/a      	23	850209
1673605	n/a      	3	856886
1674797	n/a      	13	857496
1678047	n/a      	26	859160
1690955	n/a      	6	865769
1691932	n/a      	16	866269
1692957	n/a      	23	866794
1704666	n/a      	3	872789
1705484	n/a      	13	873208
1706502	n/a      	26	873729
1718059	n/a      	6	879646
1719660	n/a      	16	880466
1725986	n/a      	23	883705
1739795	n/a      	3	890775
1740588	n/a      	13	891181
1741615	n/a      	26	891707
1756025	n/a      	6	899085
1756762	n/a      	16	899462
1757795	n/a      	25	899991
1770652	n/a      	5	906574
1774121	n/a      	15	908350
1775145	n/a      	23	908874
1790504	n/a      	3	916738
1791291	n/a      	13	917141
1794324	n/a      	26	918694
1805432	n/a      	6	924381
1806098	n/a      	16	924722
1807117	n/a      	23	925244
1820961	n/a      	3	932332
1823178	n/a      	13	933467
1824201	n/a      	24	933991
1838492	n/a      	4	941308
1839199	n/a      	14	941670
1840230	n/a      	26	942198
1852754	n/a      	999	948610
1853922	n/a      	2	949208
1854943	n/a      	25	949731
1868535	n/a      	5	956690
1869104	n/a      	15	956981
1873508	n/a      	23	959236
1888000	n/a      	3	966656
1889025	n/a      	13	967181
1890057	n/a      	25	967709
1903914	n/a      	5	974804
1905447	n/a      	15	975589
1906469	n/a      	24	976112
1918260	n/a      	4	982149
1918959	n/a      	14	982507
1919980	n/a      	23	983030
1932820	n/a      	3	989604
1933984	n/a      	13	990200
1935010	n/a      	25	990725
1947250	n/a      	5	996992
1948102	n/a      	15	997428
