onset	duration	type	sample
696842	n/a      	24	356783
711133	n/a      	4	364100
712998	n/a      	14	365055
714021	n/a      	26	365579
725578	n/a      	6	371496
727359	n/a      	16	372408
728383	n/a      	26	372932
740424	n/a      	6	379097
742256	n/a      	16	380035
748082	n/a      	23	383018
761475	n/a      	3	389875
762943	n/a      	13	390627
763965	n/a      	26	391150
776703	n/a      	6	397672
779127	n/a      	16	398913
780158	n/a      	24	399441
793051	n/a      	4	406042
794877	n/a      	14	406977
798959	n/a      	23	409067
812816	n/a      	3	416162
814639	n/a      	13	417095
815656	n/a      	23	417616
831016	n/a      	3	425480
832670	n/a      	13	426327
833688	n/a      	25	426848
847313	n/a      	999	433824
849941	n/a      	2	435170
850969	n/a      	24	435696
859939	n/a      	4	440289
861813	n/a      	14	441248
862846	n/a      	25	441777
874035	n/a      	5	447506
875723	n/a      	15	448370
878924	n/a      	25	450009
890047	n/a      	5	455704
891723	n/a      	15	456562
892752	n/a      	26	457089
905660	n/a      	6	463698
907412	n/a      	16	464595
908430	n/a      	23	465116
921574	n/a      	3	471846
923404	n/a      	13	472783
926896	n/a      	25	474571
939555	n/a      	5	481052
941299	n/a      	15	481945
942326	n/a      	26	482471
955168	n/a      	6	489046
957195	n/a      	16	490084
958223	n/a      	23	490610
971398	n/a      	3	497356
973084	n/a      	13	498219
974104	n/a      	24	498741
989029	n/a      	4	506383
990873	n/a      	14	507327
994834	n/a      	23	509355
1006875	n/a      	3	515520
1008826	n/a      	13	516519
1009848	n/a      	26	517042
1023756	n/a      	6	524163
1025434	n/a      	16	525022
1026461	n/a      	25	525548
1038051	n/a      	5	531482
1039809	n/a      	15	532382
1040840	n/a      	24	532910
1052631	n/a      	4	538947
1054152	n/a      	14	539726
1060324	n/a      	23	542886
1073248	n/a      	3	549503
1075568	n/a      	13	550691
1076588	n/a      	26	551213
1089545	n/a      	6	557847
1091176	n/a      	16	558682
1092199	n/a      	23	559206
1105541	n/a      	3	566037
1107072	n/a      	13	566821
1108098	n/a      	25	567346
1121721	n/a      	5	574321
1123822	n/a      	15	575397
1124844	n/a      	23	575920
1138469	n/a      	3	582896
1140504	n/a      	13	583938
1144443	n/a      	25	585955
1157168	n/a      	5	592470
1158926	n/a      	15	593370
1159955	n/a      	26	593897
1172863	n/a      	6	600506
1174504	n/a      	16	601346
1175533	n/a      	23	601873
1188693	n/a      	3	608611
1190256	n/a      	13	609411
1191281	n/a      	24	609936
1205725	n/a      	4	617331
1207652	n/a      	14	618318
1208680	n/a      	25	618844
1221137	n/a      	5	625222
1223221	n/a      	15	626289
1226895	n/a      	26	628170
1240635	n/a      	6	635205
1242357	n/a      	16	636087
1243389	n/a      	23	636615
1254748	n/a      	3	642431
1256398	n/a      	13	643276
1257420	n/a      	24	643799
1270145	n/a      	4	650314
1272004	n/a      	14	651266
1273033	n/a      	25	651793
1284871	n/a      	5	657854
1286461	n/a      	15	658668
1287494	n/a      	26	659197
1300203	n/a      	6	665704
1302029	n/a      	16	666639
1305557	n/a      	24	668445
1318416	n/a      	4	675029
1320004	n/a      	14	675842
1324340	n/a      	23	678062
1335516	n/a      	3	683784
1336867	n/a      	13	684476
1337889	n/a      	25	684999
1350195	n/a      	5	691300
1351434	n/a      	15	691934
1352467	n/a      	26	692463
1364123	n/a      	6	698431
1365563	n/a      	16	699168
1366594	n/a      	23	699696
1381621	n/a      	3	707390
1382986	n/a      	13	708089
1384010	n/a      	24	708613
1395182	n/a      	4	714333
1396641	n/a      	14	715080
1397670	n/a      	25	715607
1409912	n/a      	5	721875
1411080	n/a      	15	722473
1414084	n/a      	24	724011
1425641	n/a      	4	729928
1427111	n/a      	14	730681
1430549	n/a      	26	732441
1444023	n/a      	6	739340
1446193	n/a      	16	740451
1447209	n/a      	26	740971
1460986	n/a      	6	748025
1462297	n/a      	16	748696
1463322	n/a      	24	749221
1476617	n/a      	4	756028
1478160	n/a      	14	756818
1479188	n/a      	23	757344
1493330	n/a      	3	764585
1494969	n/a      	13	765424
1497520	n/a      	25	766730
1509561	n/a      	5	772895
1512639	n/a      	15	774471
1513666	n/a      	26	774997
1528092	n/a      	6	782383
1529561	n/a      	16	783135
1530578	n/a      	23	783656
1543422	n/a      	3	790232
1544928	n/a      	13	791003
1545959	n/a      	25	791531
1558951	n/a      	5	798183
1560461	n/a      	15	798956
1561488	n/a      	26	799482
1575682	n/a      	6	806749
1577127	n/a      	16	807489
1580137	n/a      	23	809030
1593180	n/a      	3	815708
1594791	n/a      	13	816533
1595816	n/a      	23	817058
1607541	n/a      	3	823061
1608926	n/a      	13	823770
1609945	n/a      	25	824292
1622236	n/a      	5	830585
1623941	n/a      	15	831458
1624975	n/a      	24	831987
1638051	n/a      	4	838682
1639518	n/a      	14	839433
1644494	n/a      	23	841981
1655617	n/a      	3	847676
1657238	n/a      	13	848506
1658256	n/a      	24	849027
1674217	n/a      	4	857199
1676355	n/a      	14	858294
1677389	n/a      	26	858823
1689379	n/a      	6	864962
1691109	n/a      	16	865848
1695102	n/a      	25	867892
1708428	n/a      	5	874715
1710355	n/a      	15	875702
1711383	n/a      	26	876228
1725309	n/a      	6	883358
1727221	n/a      	16	884337
1728246	n/a      	23	884862
1739037	n/a      	3	890387
1740531	n/a      	13	891152
1741559	n/a      	24	891678
1754650	n/a      	4	898381
1756299	n/a      	14	899225
1760592	n/a      	23	901423
1774449	n/a      	3	908518
1776611	n/a      	13	909625
1777639	n/a      	25	910151
1789979	n/a      	5	916469
1791529	n/a      	15	917263
1792551	n/a      	26	917786
1806443	n/a      	6	924899
1807971	n/a      	16	925681
1808996	n/a      	24	926206
1822105	n/a      	4	932918
1823729	n/a      	14	933749
1824762	n/a      	23	934278
1838068	n/a      	3	941091
1839521	n/a      	13	941835
1840541	n/a      	25	942357
1853414	n/a      	5	948948
1854633	n/a      	15	949572
1858172	n/a      	25	951384
1869879	n/a      	5	957378
1871617	n/a      	15	958268
1872650	n/a      	26	958797
1884725	n/a      	6	964979
1887410	n/a      	16	966354
1888428	n/a      	23	966875
1901672	n/a      	3	973656
1903049	n/a      	13	974361
1906211	n/a      	25	975980
1920270	n/a      	5	983178
1921672	n/a      	15	983896
1922691	n/a      	26	984418
1936018	n/a      	6	991241
1937689	n/a      	16	992097
1938719	n/a      	23	992624
1950596	n/a      	3	998705
1952354	n/a      	13	999605
1953383	n/a      	24	1000132
1967793	n/a      	4	1007510
1969471	n/a      	14	1008369
