onset	duration	type	sample
1214367	n/a      	3	621756
1215391	n/a      	13	622280
1216422	n/a      	25	622808
1228461	n/a      	5	628972
1229254	n/a      	15	629378
1230283	n/a      	24	629905
1243340	n/a      	4	636590
1243965	n/a      	14	636910
1250166	n/a      	24	640085
1266186	n/a      	4	648287
1266924	n/a      	14	648665
1267955	n/a      	24	649193
1280814	n/a      	4	655777
1281580	n/a      	14	656169
1282602	n/a      	26	656692
1294125	n/a      	6	662592
1294980	n/a      	16	663030
1299113	n/a      	23	665146
1308369	n/a      	3	669885
1309766	n/a      	13	670600
1310793	n/a      	25	671126
1327104	n/a      	5	679477
1327875	n/a      	15	679872
1328908	n/a      	24	680401
1343832	n/a      	999	688042
1344508	n/a      	2	688388
1345535	n/a      	26	688914
1358111	n/a      	6	695353
1360332	n/a      	16	696490
1361350	n/a      	25	697011
1374742	n/a      	5	703868
1375371	n/a      	15	704190
1378164	n/a      	23	705620
1390037	n/a      	3	711699
1391348	n/a      	13	712370
1392375	n/a      	23	712896
1406234	n/a      	3	719992
1407035	n/a      	13	720402
1408055	n/a      	25	720924
1419764	n/a      	5	726919
1420369	n/a      	15	727229
1421398	n/a      	24	727756
1432572	n/a      	999	733477
1433578	n/a      	2	733992
1442270	n/a      	26	738442
1455275	n/a      	6	745101
1456586	n/a      	16	745772
1457615	n/a      	23	746299
1468721	n/a      	3	751985
1470371	n/a      	13	752830
1471395	n/a      	26	753354
1485299	n/a      	6	760473
1486387	n/a      	16	761030
1487406	n/a      	24	761552
1501814	n/a      	4	768929
1502705	n/a      	14	769385
1503738	n/a      	25	769914
1516709	n/a      	5	776555
1517377	n/a      	15	776897
1518400	n/a      	23	777421
1529754	n/a      	999	783234
1530705	n/a      	2	783721
1535912	n/a      	25	786387
1549971	n/a      	5	793585
1550695	n/a      	15	793956
1551725	n/a      	26	794483
1565049	n/a      	6	801305
1565857	n/a      	16	801719
1570768	n/a      	23	804233
1583979	n/a      	3	810997
1584959	n/a      	13	811499
1585982	n/a      	25	812023
1598273	n/a      	5	818316
1598879	n/a      	15	818626
1599912	n/a      	23	819155
1612951	n/a      	3	825831
1613799	n/a      	13	826265
1616691	n/a      	26	827746
1629600	n/a      	6	834355
1631814	n/a      	16	835489
1632836	n/a      	23	836012
1644563	n/a      	3	842016
1645359	n/a      	13	842424
1646381	n/a      	26	842947
1657939	n/a      	6	848865
1659262	n/a      	16	849542
1662695	n/a      	23	851300
1676521	n/a      	3	858379
1677447	n/a      	13	858853
1678475	n/a      	26	859379
1692885	n/a      	6	866757
1694086	n/a      	16	867372
1695104	n/a      	25	867893
1707980	n/a      	5	874486
1708852	n/a      	15	874932
1709885	n/a      	23	875461
1725244	n/a      	3	883325
1726070	n/a      	13	883748
1729148	n/a      	26	885324
1740258	n/a      	6	891012
1741830	n/a      	16	891817
1742861	n/a      	23	892345
1756705	n/a      	3	899433
1757453	n/a      	13	899816
1758475	n/a      	24	900339
1772768	n/a      	4	907657
1773643	n/a      	14	908105
1774672	n/a      	26	908632
1787197	n/a      	6	915045
1788668	n/a      	16	915798
1789699	n/a      	25	916326
1803277	n/a      	5	923278
1803994	n/a      	15	923645
1807014	n/a      	23	925191
1821508	n/a      	3	932612
1822389	n/a      	13	933063
1823412	n/a      	25	933587
1837271	n/a      	5	940683
1837891	n/a      	15	941000
1838924	n/a      	24	941529
1850715	n/a      	4	947566
1851594	n/a      	14	948016
1852619	n/a      	23	948541
1865461	n/a      	3	955116
1866156	n/a      	13	955472
1867182	n/a      	25	955997
1879422	n/a      	5	962264
1880139	n/a      	15	962631
