onset	duration	type	sample
1725955	n/a      	999	883689
1726752	n/a      	2	884097
1727777	n/a      	23	884622
1743137	n/a      	3	892486
1743688	n/a      	13	892768
1748742	n/a      	26	895356
1759850	n/a      	6	901043
1760488	n/a      	16	901370
1761520	n/a      	23	901898
1775379	n/a      	999	908994
1776799	n/a      	2	909721
1777818	n/a      	24	910243
1792109	n/a      	4	917560
1792869	n/a      	14	917949
1793898	n/a      	26	918476
1806422	n/a      	6	924888
1807398	n/a      	16	925388
1808426	n/a      	25	925914
1822002	n/a      	5	932865
1822414	n/a      	15	933076
1825975	n/a      	23	934899
1840467	n/a      	3	942319
1840863	n/a      	13	942522
1841887	n/a      	25	943046
1855730	n/a      	999	950134
1856551	n/a      	2	950554
1857584	n/a      	24	951083
1869373	n/a      	4	957119
1870285	n/a      	14	957586
1871313	n/a      	23	958112
1884152	n/a      	3	964686
1884613	n/a      	13	964922
1885641	n/a      	25	965448
1897881	n/a      	5	971715
1898477	n/a      	15	972020
